Time;Bezirk;GKZ;AnzEinwohner;AnzahlFaelle;AnzahlFaelleSum;AnzahlFaelle7Tage;SiebenTageInzidenzFaelle;AnzahlTotTaeglich;AnzahlTotSum;AnzahlGeheiltTaeglich;AnzahlGeheiltSum
16.04.2020 00:00:00;Landeck;706;44346;3;912;149;335,9942;0;15;6;616
16.04.2020 00:00:00;Lienz;707;48814;3;148;10;20,48593;1;3;7;100
16.04.2020 00:00:00;Reutte;708;33054;0;58;8;24,20282;0;1;4;39
16.04.2020 00:00:00;Schwaz;709;84456;2;330;20;23,68097;1;10;7;212
16.04.2020 00:00:00;Bludenz;801;64368;1;252;13;20,19637;1;3;4;196
16.04.2020 00:00:00;Bregenz;802;135310;1;268;18;13,30279;0;4;7;206
16.04.2020 00:00:00;Dornbirn;803;90502;0;147;11;12,15443;0;3;1;109
16.04.2020 00:00:00;Feldkirch;804;109057;0;208;9;8,252565;0;1;2;172
16.04.2020 00:00:00;Wien;900;1920949;33;2175;216;11,24444;7;117;53;1399
17.04.2020 00:00:00;Eisenstadt(Stadt);101;14895;0;14;1;6,713662;0;0;0;11
17.04.2020 00:00:00;Rust(Stadt);102;2000;0;0;0;0;0;0;0;0
17.04.2020 00:00:00;Eisenstadt-Umgebung;103;43861;0;23;1;2,27993;0;1;0;12
17.04.2020 00:00:00;Güssing;104;25770;0;22;1;3,880481;0;0;0;13
17.04.2020 00:00:00;Jennersdorf;105;17109;0;9;1;5,844877;0;0;0;8
17.04.2020 00:00:00;Mattersburg;106;40316;3;39;5;12,40202;0;0;0;24
17.04.2020 00:00:00;Neusiedl am See;107;60397;2;54;2;3,311423;0;2;0;37
17.04.2020 00:00:00;Oberpullendorf;108;37453;0;24;4;10,68005;0;1;0;15
17.04.2020 00:00:00;Oberwart;109;54209;3;109;22;40,58367;0;2;1;63
17.04.2020 00:00:00;Klagenfurt Stadt;201;101765;0;82;2;1,965312;0;2;0;49
17.04.2020 00:00:00;Villach Stadt;202;63236;0;24;1;1,581378;0;0;2;22
17.04.2020 00:00:00;Hermagor;203;18052;0;7;0;0;0;0;0;6
17.04.2020 00:00:00;Klagenfurt Land;204;60503;0;43;1;1,652811;1;2;2;33
17.04.2020 00:00:00;Sankt Veit an der Glan;205;53880;1;55;6;11,13586;0;0;2;30
17.04.2020 00:00:00;Spittal an der Drau;206;75628;0;39;1;1,322262;0;1;2;29
17.04.2020 00:00:00;Villach Land;207;64920;0;48;1;1,540357;0;2;0;34
17.04.2020 00:00:00;Völkermarkt;208;41834;0;52;0;0;0;3;0;34
17.04.2020 00:00:00;Wolfsberg;209;52488;0;46;2;3,810395;0;1;1;32
17.04.2020 00:00:00;Feldkirchen;210;29783;0;14;0;0;0;1;0;8
17.04.2020 00:00:00;Krems an der Donau(Stadt);301;24837;1;34;2;8,052503;0;2;1;22
17.04.2020 00:00:00;Sankt Pölten(Stadt);302;55878;0;84;4;7,158453;0;1;4;48
17.04.2020 00:00:00;Waidhofen an der Ybbs(Stadt);303;11134;0;22;0;0;0;3;0;14
17.04.2020 00:00:00;Wiener Neustadt(Stadt);304;46456;1;42;4;8,610298;0;0;2;29
17.04.2020 00:00:00;Amstetten;305;116592;3;283;21;18,01153;0;14;15;187
17.04.2020 00:00:00;Baden;306;147113;1;129;7;4,758247;0;3;8;88
17.04.2020 00:00:00;Bruck an der Leitha;307;105507;1;77;6;5,686826;0;4;0;41
17.04.2020 00:00:00;Gänserndorf;308;105824;0;85;5;4,724826;0;1;3;55
17.04.2020 00:00:00;Gmünd;309;36275;0;13;3;8,270159;0;0;0;6
17.04.2020 00:00:00;Hollabrunn;310;51332;1;33;2;3,896205;0;0;1;17
17.04.2020 00:00:00;Horn;311;30838;0;41;9;29,18477;0;4;2;19
17.04.2020 00:00:00;Korneuburg;312;91777;1;155;7;7,627183;0;5;3;111
17.04.2020 00:00:00;Krems(Land);313;56559;0;135;5;8,840326;0;8;4;96
17.04.2020 00:00:00;Lilienfeld;314;25474;0;41;1;3,925571;0;4;2;25
17.04.2020 00:00:00;Melk;315;78281;1;168;15;19,16174;0;4;2;87
17.04.2020 00:00:00;Mistelbach;316;75655;2;128;7;9,252528;0;4;0;85
17.04.2020 00:00:00;Mödling;317;119240;1;159;7;5,870513;1;5;5;118
17.04.2020 00:00:00;Neunkirchen;318;86323;0;184;6;6,950639;0;3;6;143
17.04.2020 00:00:00;Sankt Pölten(Land);319;132064;0;259;10;7,572086;0;9;8;176
17.04.2020 00:00:00;Scheibbs;320;41567;0;101;0;0;0;0;4;82
17.04.2020 00:00:00;Tulln;321;105762;2;152;10;9,455192;0;5;1;103
17.04.2020 00:00:00;Waidhofen an der Thaya;322;25531;3;67;33;129,2546;0;0;2;16
17.04.2020 00:00:00;Wiener Neustadt(Land);323;79033;1;66;10;12,65294;0;4;1;33
17.04.2020 00:00:00;Zwettl;325;41827;0;68;5;11,954;0;2;2;28
17.04.2020 00:00:00;Linz(Stadt);401;206537;1;300;6;2,905049;0;9;12;211
17.04.2020 00:00:00;Steyr(Stadt);402;37952;2;58;6;15,80944;0;1;0;31
17.04.2020 00:00:00;Wels(Stadt);403;62654;1;58;1;1,596067;0;0;3;51
17.04.2020 00:00:00;Braunau am Inn;404;106492;1;129;14;13,14653;0;2;9;56
17.04.2020 00:00:00;Eferding;405;33368;1;54;5;14,98442;0;3;5;30
17.04.2020 00:00:00;Freistadt;406;66922;4;110;9;13,44849;0;1;2;81
17.04.2020 00:00:00;Gmunden;407;102102;1;62;2;1,958825;0;1;3;54
17.04.2020 00:00:00;Grieskirchen;408;65137;3;73;9;13,81703;0;1;8;42
17.04.2020 00:00:00;Kirchdorf an der Krems;409;57163;0;40;1;1,749383;0;1;2;28
17.04.2020 00:00:00;Linz-Land;410;152391;2;198;3;1,96862;0;7;26;144
17.04.2020 00:00:00;Perg;411;69241;1;247;5;7,221155;0;1;3;199
17.04.2020 00:00:00;Ried im Innkreis;412;61850;0;46;2;3,23363;0;0;2;29
17.04.2020 00:00:00;Rohrbach;413;56623;2;145;7;12,36247;0;0;7;107
17.04.2020 00:00:00;Schärding;414;57438;0;58;3;5,223023;0;1;4;48
17.04.2020 00:00:00;Steyr-Land;415;60936;0;173;10;16,41066;0;3;4;108
17.04.2020 00:00:00;Urfahr-Umgebung;416;86235;0;285;5;5,79811;0;3;10;200
17.04.2020 00:00:00;Vöcklabruck;417;137993;0;105;1;0,7246745;0;4;4;86
17.04.2020 00:00:00;Wels-Land;418;74574;0;75;1;1,34095;0;0;2;65
17.04.2020 00:00:00;Salzburg(Stadt);501;155416;0;141;9;5,79091;0;1;4;107
17.04.2020 00:00:00;Hallein;502;60992;0;67;1;1,639559;0;1;0;47
17.04.2020 00:00:00;Salzburg-Umgebung;503;154624;2;190;7;4,527111;0;7;3;135
17.04.2020 00:00:00;Sankt Johann im Pongau;504;81392;2;419;12;14,74346;0;11;10;311
17.04.2020 00:00:00;Tamsweg;505;20118;0;22;0;0;0;0;1;15
17.04.2020 00:00:00;Zell am See;506;88168;0;339;12;13,61038;0;7;8;294
17.04.2020 00:00:00;Graz(Stadt);601;291134;4;405;39;13,39589;1;24;10;184
17.04.2020 00:00:00;Deutschlandsberg;603;60871;0;43;4;6,571274;0;1;2;24
17.04.2020 00:00:00;Graz-Umgebung;606;157853;2;222;31;19,63853;1;25;5;89
17.04.2020 00:00:00;Leibnitz;610;85294;0;175;8;9,379323;0;4;5;143
17.04.2020 00:00:00;Leoben;611;59151;0;24;0;0;0;3;2;16
17.04.2020 00:00:00;Liezen;612;79592;1;84;4;5,025631;0;1;1;37
17.04.2020 00:00:00;Murau;614;27449;0;3;0;0;0;0;0;3
17.04.2020 00:00:00;Voitsberg;616;50947;0;94;2;3,925648;0;4;1;54
17.04.2020 00:00:00;Weiz;617;90916;1;153;31;34,09741;1;8;3;67
17.04.2020 00:00:00;Murtal;620;71356;1;35;1;1,401424;0;1;1;20
17.04.2020 00:00:00;Bruck-Mürzzuschlag;621;98054;1;58;5;5,099231;0;3;3;30
17.04.2020 00:00:00;Hartberg-Fürstenfeld;622;90619;3;297;15;16,55282;0;32;11;96
17.04.2020 00:00:00;Südoststeiermark;623;83841;2;55;4;4,770936;0;0;3;31
17.04.2020 00:00:00;Innsbruck-Stadt;701;131059;0;412;3;2,289045;0;6;5;365
17.04.2020 00:00:00;Imst;702;60922;0;283;18;29,54598;0;5;8;192
17.04.2020 00:00:00;Innsbruck-Land;703;181698;0;381;6;3,302183;0;10;15;310
17.04.2020 00:00:00;Kitzbühel;704;64676;1;354;13;20,10019;0;9;12;273
17.04.2020 00:00:00;Kufstein;705;111080;1;500;29;26,10731;1;31;19;367
17.04.2020 00:00:00;Landeck;706;44346;2;914;54;121,7697;0;15;11;627
17.04.2020 00:00:00;Lienz;707;48814;0;148;10;20,48593;1;4;9;109
17.04.2020 00:00:00;Reutte;708;33054;0;58;8;24,20282;0;1;0;39
17.04.2020 00:00:00;Schwaz;709;84456;0;330;14;16,57668;1;11;13;225
17.04.2020 00:00:00;Bludenz;801;64368;0;252;8;12,42854;0;3;8;204
17.04.2020 00:00:00;Bregenz;802;135310;0;268;6;4,434262;2;6;8;214
17.04.2020 00:00:00;Dornbirn;803;90502;1;148;9;9,944531;0;3;2;111
17.04.2020 00:00:00;Feldkirch;804;109057;1;209;7;6,418662;0;1;2;174
17.04.2020 00:00:00;Wien;900;1920949;28;2203;200;10,41152;3;120;42;1441
18.04.2020 00:00:00;Eisenstadt(Stadt);101;14895;1;15;1;6,713662;0;0;1;12
18.04.2020 00:00:00;Rust(Stadt);102;2000;0;0;0;0;0;0;0;0
18.04.2020 00:00:00;Eisenstadt-Umgebung;103;43861;0;23;1;2,27993;0;1;0;12
18.04.2020 00:00:00;Güssing;104;25770;1;23;2;7,760962;0;0;0;13
18.04.2020 00:00:00;Jennersdorf;105;17109;0;9;1;5,844877;0;0;0;8
18.04.2020 00:00:00;Mattersburg;106;40316;0;39;5;12,40202;1;1;0;24
18.04.2020 00:00:00;Neusiedl am See;107;60397;0;54;2;3,311423;0;2;0;37
18.04.2020 00:00:00;Oberpullendorf;108;37453;1;25;3;8,010039;0;1;0;15
18.04.2020 00:00:00;Oberwart;109;54209;1;110;21;38,73896;0;2;0;63
18.04.2020 00:00:00;Klagenfurt Stadt;201;101765;0;82;2;1,965312;1;3;1;50
18.04.2020 00:00:00;Villach Stadt;202;63236;0;24;1;1,581378;0;0;0;22
18.04.2020 00:00:00;Hermagor;203;18052;0;7;0;0;0;0;0;6
18.04.2020 00:00:00;Klagenfurt Land;204;60503;0;43;1;1,652811;0;2;1;34
18.04.2020 00:00:00;Sankt Veit an der Glan;205;53880;0;55;2;3,711952;0;0;1;31
18.04.2020 00:00:00;Spittal an der Drau;206;75628;0;39;0;0;0;1;2;31
18.04.2020 00:00:00;Villach Land;207;64920;0;48;1;1,540357;0;2;1;35
18.04.2020 00:00:00;Völkermarkt;208;41834;0;52;0;0;0;3;0;34
18.04.2020 00:00:00;Wolfsberg;209;52488;0;46;0;0;0;1;3;35
18.04.2020 00:00:00;Feldkirchen;210;29783;0;14;0;0;0;1;2;10
18.04.2020 00:00:00;Krems an der Donau(Stadt);301;24837;1;35;3;12,07875;0;2;0;22
18.04.2020 00:00:00;Sankt Pölten(Stadt);302;55878;0;84;4;7,158453;0;1;6;54
18.04.2020 00:00:00;Waidhofen an der Ybbs(Stadt);303;11134;0;22;0;0;0;3;1;15
18.04.2020 00:00:00;Wiener Neustadt(Stadt);304;46456;0;42;4;8,610298;0;0;0;29
18.04.2020 00:00:00;Amstetten;305;116592;2;285;13;11,14999;0;14;3;190
18.04.2020 00:00:00;Baden;306;147113;1;130;7;4,758247;0;3;5;93
18.04.2020 00:00:00;Bruck an der Leitha;307;105507;0;77;6;5,686826;0;4;4;45
18.04.2020 00:00:00;Gänserndorf;308;105824;0;85;5;4,724826;0;1;0;55
18.04.2020 00:00:00;Gmünd;309;36275;0;13;3;8,270159;0;0;0;6
18.04.2020 00:00:00;Hollabrunn;310;51332;0;33;2;3,896205;0;0;3;20
18.04.2020 00:00:00;Horn;311;30838;0;41;3;9,728257;0;4;0;19
18.04.2020 00:00:00;Korneuburg;312;91777;0;155;7;7,627183;0;5;5;116
18.04.2020 00:00:00;Krems(Land);313;56559;0;135;2;3,53613;0;8;0;96
18.04.2020 00:00:00;Lilienfeld;314;25474;0;41;1;3,925571;0;4;0;25
18.04.2020 00:00:00;Melk;315;78281;0;168;12;15,32939;0;4;4;91
18.04.2020 00:00:00;Mistelbach;316;75655;0;128;6;7,930738;0;4;0;85
18.04.2020 00:00:00;Mödling;317;119240;0;159;6;5,031868;0;5;0;118
18.04.2020 00:00:00;Neunkirchen;318;86323;0;184;6;6,950639;0;3;5;148
18.04.2020 00:00:00;Sankt Pölten(Land);319;132064;0;259;10;7,572086;0;9;7;183
18.04.2020 00:00:00;Scheibbs;320;41567;0;101;0;0;0;0;0;82
18.04.2020 00:00:00;Tulln;321;105762;0;152;9;8,509673;0;5;1;104
18.04.2020 00:00:00;Waidhofen an der Thaya;322;25531;0;67;11;43,08488;0;0;1;17
18.04.2020 00:00:00;Wiener Neustadt(Land);323;79033;1;67;8;10,12235;0;4;2;35
18.04.2020 00:00:00;Zwettl;325;41827;1;69;4;9,563201;0;2;0;28
18.04.2020 00:00:00;Linz(Stadt);401;206537;1;301;6;2,905049;0;9;14;225
18.04.2020 00:00:00;Steyr(Stadt);402;37952;1;59;7;18,44435;0;1;1;32
18.04.2020 00:00:00;Wels(Stadt);403;62654;0;58;1;1,596067;0;0;0;51
18.04.2020 00:00:00;Braunau am Inn;404;106492;1;130;15;14,08557;0;2;2;58
18.04.2020 00:00:00;Eferding;405;33368;0;54;4;11,98753;1;4;0;30
18.04.2020 00:00:00;Freistadt;406;66922;0;110;9;13,44849;1;2;3;84
18.04.2020 00:00:00;Gmunden;407;102102;0;62;2;1,958825;0;1;0;54
18.04.2020 00:00:00;Grieskirchen;408;65137;0;73;8;12,28181;0;1;1;43
18.04.2020 00:00:00;Kirchdorf an der Krems;409;57163;0;40;1;1,749383;0;1;0;28
18.04.2020 00:00:00;Linz-Land;410;152391;0;198;3;1,96862;0;7;2;146
18.04.2020 00:00:00;Perg;411;69241;0;247;3;4,332693;0;1;6;205
18.04.2020 00:00:00;Ried im Innkreis;412;61850;0;46;2;3,23363;0;0;0;29
18.04.2020 00:00:00;Rohrbach;413;56623;0;145;6;10,5964;0;0;1;108
18.04.2020 00:00:00;Schärding;414;57438;0;58;1;1,741008;0;1;1;49
18.04.2020 00:00:00;Steyr-Land;415;60936;2;175;11;18,05173;2;5;0;108
18.04.2020 00:00:00;Urfahr-Umgebung;416;86235;0;285;4;4,638488;0;3;9;209
18.04.2020 00:00:00;Vöcklabruck;417;137993;0;105;1;0,7246745;0;4;0;86
18.04.2020 00:00:00;Wels-Land;418;74574;0;75;0;0;0;0;0;65
18.04.2020 00:00:00;Salzburg(Stadt);501;155416;0;141;9;5,79091;0;1;1;108
18.04.2020 00:00:00;Hallein;502;60992;0;67;1;1,639559;0;1;3;50
18.04.2020 00:00:00;Salzburg-Umgebung;503;154624;1;191;7;4,527111;0;7;3;138
18.04.2020 00:00:00;Sankt Johann im Pongau;504;81392;0;419;6;7,371732;0;11;13;324
18.04.2020 00:00:00;Tamsweg;505;20118;0;22;0;0;0;0;1;16
18.04.2020 00:00:00;Zell am See;506;88168;3;342;15;17,01298;0;7;0;294
18.04.2020 00:00:00;Graz(Stadt);601;291134;1;406;36;12,36544;1;25;8;192
18.04.2020 00:00:00;Deutschlandsberg;603;60871;0;43;3;4,928455;1;2;4;28
18.04.2020 00:00:00;Graz-Umgebung;606;157853;3;225;25;15,83752;1;26;1;90
18.04.2020 00:00:00;Leibnitz;610;85294;0;175;7;8,206908;0;4;4;147
18.04.2020 00:00:00;Leoben;611;59151;0;24;0;0;0;3;2;18
18.04.2020 00:00:00;Liezen;612;79592;0;84;3;3,769223;0;1;10;47
18.04.2020 00:00:00;Murau;614;27449;0;3;0;0;0;0;0;3
18.04.2020 00:00:00;Voitsberg;616;50947;0;94;2;3,925648;0;4;4;58
18.04.2020 00:00:00;Weiz;617;90916;0;153;29;31,89758;0;8;0;67
18.04.2020 00:00:00;Murtal;620;71356;0;35;1;1,401424;0;1;0;20
18.04.2020 00:00:00;Bruck-Mürzzuschlag;621;98054;0;58;3;3,059539;1;4;0;30
18.04.2020 00:00:00;Hartberg-Fürstenfeld;622;90619;4;301;14;15,4493;0;32;6;102
18.04.2020 00:00:00;Südoststeiermark;623;83841;0;55;4;4,770936;0;0;3;34
18.04.2020 00:00:00;Innsbruck-Stadt;701;131059;0;412;3;2,289045;0;6;0;365
18.04.2020 00:00:00;Imst;702;60922;1;284;10;16,41443;0;5;3;195
18.04.2020 00:00:00;Innsbruck-Land;703;181698;0;381;6;3,302183;0;10;5;315
18.04.2020 00:00:00;Kitzbühel;704;64676;2;356;12;18,55402;0;9;6;279
18.04.2020 00:00:00;Kufstein;705;111080;3;503;27;24,30681;1;32;10;377
18.04.2020 00:00:00;Landeck;706;44346;0;914;19;42,8449;0;15;8;635
18.04.2020 00:00:00;Lienz;707;48814;0;148;7;14,34015;0;4;2;111
18.04.2020 00:00:00;Reutte;708;33054;0;58;4;12,10141;0;1;0;39
18.04.2020 00:00:00;Schwaz;709;84456;1;331;12;14,20858;0;11;21;246
18.04.2020 00:00:00;Bludenz;801;64368;0;252;8;12,42854;0;3;4;208
18.04.2020 00:00:00;Bregenz;802;135310;0;268;4;2,956175;1;7;2;216
18.04.2020 00:00:00;Dornbirn;803;90502;3;151;10;11,04948;0;3;3;114
18.04.2020 00:00:00;Feldkirch;804;109057;0;209;5;4,584758;0;1;2;176
18.04.2020 00:00:00;Wien;900;1920949;23;2226;196;10,20329;5;125;28;1469
19.04.2020 00:00:00;Eisenstadt(Stadt);101;14895;0;15;1;6,713662;0;0;1;13
19.04.2020 00:00:00;Rust(Stadt);102;2000;0;0;0;0;0;0;0;0
19.04.2020 00:00:00;Eisenstadt-Umgebung;103;43861;0;23;1;2,27993;0;1;2;14
19.04.2020 00:00:00;Güssing;104;25770;0;23;2;7,760962;0;0;2;15
19.04.2020 00:00:00;Jennersdorf;105;17109;0;9;1;5,844877;0;0;0;8
19.04.2020 00:00:00;Mattersburg;106;40316;0;39;5;12,40202;0;1;0;24
19.04.2020 00:00:00;Neusiedl am See;107;60397;0;54;2;3,311423;0;2;1;38
19.04.2020 00:00:00;Oberpullendorf;108;37453;0;25;3;8,010039;0;1;0;15
19.04.2020 00:00:00;Oberwart;109;54209;3;113;17;31,36011;0;2;0;63
19.04.2020 00:00:00;Klagenfurt Stadt;201;101765;0;82;1;0,9826561;0;3;1;51
19.04.2020 00:00:00;Villach Stadt;202;63236;0;24;0;0;0;0;0;22
19.04.2020 00:00:00;Hermagor;203;18052;0;7;0;0;0;0;0;6
19.04.2020 00:00:00;Klagenfurt Land;204;60503;0;43;1;1,652811;0;2;0;34
19.04.2020 00:00:00;Sankt Veit an der Glan;205;53880;0;55;2;3,711952;0;0;0;31
19.04.2020 00:00:00;Spittal an der Drau;206;75628;0;39;0;0;0;1;0;31
19.04.2020 00:00:00;Villach Land;207;64920;0;48;1;1,540357;0;2;1;36
19.04.2020 00:00:00;Völkermarkt;208;41834;0;52;0;0;0;3;2;36
19.04.2020 00:00:00;Wolfsberg;209;52488;0;46;0;0;0;1;0;35
19.04.2020 00:00:00;Feldkirchen;210;29783;0;14;0;0;0;1;0;10
19.04.2020 00:00:00;Krems an der Donau(Stadt);301;24837;0;35;3;12,07875;1;3;4;26
19.04.2020 00:00:00;Sankt Pölten(Stadt);302;55878;0;84;4;7,158453;0;1;1;55
19.04.2020 00:00:00;Waidhofen an der Ybbs(Stadt);303;11134;0;22;0;0;0;3;0;15
19.04.2020 00:00:00;Wiener Neustadt(Stadt);304;46456;0;42;3;6,457724;0;0;0;29
19.04.2020 00:00:00;Amstetten;305;116592;0;285;12;10,2923;1;15;0;190
19.04.2020 00:00:00;Baden;306;147113;0;130;7;4,758247;0;3;0;93
19.04.2020 00:00:00;Bruck an der Leitha;307;105507;0;77;6;5,686826;0;4;0;45
19.04.2020 00:00:00;Gänserndorf;308;105824;0;85;5;4,724826;0;1;3;58
19.04.2020 00:00:00;Gmünd;309;36275;0;13;2;5,513439;0;0;0;6
19.04.2020 00:00:00;Hollabrunn;310;51332;0;33;2;3,896205;0;0;1;21
19.04.2020 00:00:00;Horn;311;30838;1;42;3;9,728257;0;4;2;21
19.04.2020 00:00:00;Korneuburg;312;91777;0;155;6;6,537586;0;5;0;116
19.04.2020 00:00:00;Krems(Land);313;56559;0;135;1;1,768065;0;8;2;98
19.04.2020 00:00:00;Lilienfeld;314;25474;0;41;0;0;0;4;0;25
19.04.2020 00:00:00;Melk;315;78281;1;169;11;14,05194;0;4;1;92
19.04.2020 00:00:00;Mistelbach;316;75655;0;128;6;7,930738;0;4;5;90
19.04.2020 00:00:00;Mödling;317;119240;0;159;5;4,193224;1;6;3;121
19.04.2020 00:00:00;Neunkirchen;318;86323;0;184;6;6,950639;0;3;4;152
19.04.2020 00:00:00;Sankt Pölten(Land);319;132064;1;260;11;8,329295;0;9;6;189
19.04.2020 00:00:00;Scheibbs;320;41567;0;101;0;0;0;0;2;84
19.04.2020 00:00:00;Tulln;321;105762;0;152;7;6,618634;0;5;0;104
19.04.2020 00:00:00;Waidhofen an der Thaya;322;25531;0;67;6;23,50084;0;0;0;17
19.04.2020 00:00:00;Wiener Neustadt(Land);323;79033;2;69;10;12,65294;0;4;0;35
19.04.2020 00:00:00;Zwettl;325;41827;0;69;4;9,563201;0;2;1;29
19.04.2020 00:00:00;Linz(Stadt);401;206537;0;301;4;1,936699;0;9;8;233
19.04.2020 00:00:00;Steyr(Stadt);402;37952;0;59;7;18,44435;0;1;1;33
19.04.2020 00:00:00;Wels(Stadt);403;62654;0;58;1;1,596067;0;0;0;51
19.04.2020 00:00:00;Braunau am Inn;404;106492;0;130;13;12,20749;0;2;0;58
19.04.2020 00:00:00;Eferding;405;33368;0;54;3;8,99065;0;4;0;30
19.04.2020 00:00:00;Freistadt;406;66922;1;111;10;14,94277;1;3;0;84
19.04.2020 00:00:00;Gmunden;407;102102;2;64;4;3,917651;0;1;1;55
19.04.2020 00:00:00;Grieskirchen;408;65137;0;73;8;12,28181;0;1;2;45
19.04.2020 00:00:00;Kirchdorf an der Krems;409;57163;0;40;1;1,749383;0;1;0;28
19.04.2020 00:00:00;Linz-Land;410;152391;0;198;3;1,96862;0;7;1;147
19.04.2020 00:00:00;Perg;411;69241;0;247;3;4,332693;0;1;5;210
19.04.2020 00:00:00;Ried im Innkreis;412;61850;0;46;2;3,23363;0;0;0;29
19.04.2020 00:00:00;Rohrbach;413;56623;0;145;6;10,5964;0;0;1;109
19.04.2020 00:00:00;Schärding;414;57438;0;58;1;1,741008;0;1;0;49
19.04.2020 00:00:00;Steyr-Land;415;60936;1;176;11;18,05173;0;5;0;108
19.04.2020 00:00:00;Urfahr-Umgebung;416;86235;0;285;4;4,638488;1;4;0;209
19.04.2020 00:00:00;Vöcklabruck;417;137993;0;105;1;0,7246745;0;4;0;86
19.04.2020 00:00:00;Wels-Land;418;74574;0;75;0;0;0;0;1;66
19.04.2020 00:00:00;Salzburg(Stadt);501;155416;0;141;4;2,573738;0;1;0;108
19.04.2020 00:00:00;Hallein;502;60992;0;67;1;1,639559;0;1;0;50
19.04.2020 00:00:00;Salzburg-Umgebung;503;154624;4;195;11;7,114031;0;7;0;138
19.04.2020 00:00:00;Sankt Johann im Pongau;504;81392;0;419;3;3,685866;1;12;2;326
19.04.2020 00:00:00;Tamsweg;505;20118;0;22;0;0;0;0;1;17
19.04.2020 00:00:00;Zell am See;506;88168;1;343;13;14,74458;0;7;5;299
19.04.2020 00:00:00;Graz(Stadt);601;291134;2;408;35;12,02196;2;27;7;199
19.04.2020 00:00:00;Deutschlandsberg;603;60871;0;43;3;4,928455;0;2;0;28
19.04.2020 00:00:00;Graz-Umgebung;606;157853;1;226;23;14,57052;0;26;5;95
19.04.2020 00:00:00;Leibnitz;610;85294;0;175;7;8,206908;0;4;0;147
19.04.2020 00:00:00;Leoben;611;59151;0;24;0;0;0;3;0;18
19.04.2020 00:00:00;Liezen;612;79592;1;85;4;5,025631;0;1;3;50
19.04.2020 00:00:00;Murau;614;27449;0;3;0;0;0;0;0;3
19.04.2020 00:00:00;Voitsberg;616;50947;0;94;1;1,962824;0;4;0;58
19.04.2020 00:00:00;Weiz;617;90916;0;153;10;10,99916;0;8;0;67
19.04.2020 00:00:00;Murtal;620;71356;0;35;1;1,401424;0;1;0;20
19.04.2020 00:00:00;Bruck-Mürzzuschlag;621;98054;0;58;3;3,059539;0;4;1;31
19.04.2020 00:00:00;Hartberg-Fürstenfeld;622;90619;1;302;13;14,34578;1;33;0;102
19.04.2020 00:00:00;Südoststeiermark;623;83841;2;57;6;7,156403;1;1;0;34
19.04.2020 00:00:00;Innsbruck-Stadt;701;131059;3;415;5;3,815076;0;6;0;365
19.04.2020 00:00:00;Imst;702;60922;0;284;9;14,77299;0;5;2;197
19.04.2020 00:00:00;Innsbruck-Land;703;181698;0;381;6;3,302183;0;10;3;318
19.04.2020 00:00:00;Kitzbühel;704;64676;0;356;12;18,55402;0;9;5;284
19.04.2020 00:00:00;Kufstein;705;111080;0;503;19;17,10479;0;32;3;380
19.04.2020 00:00:00;Landeck;706;44346;1;915;17;38,33491;0;15;8;643
19.04.2020 00:00:00;Lienz;707;48814;0;148;7;14,34015;1;5;2;113
19.04.2020 00:00:00;Reutte;708;33054;0;58;2;6,050705;0;1;0;39
19.04.2020 00:00:00;Schwaz;709;84456;2;333;12;14,20858;0;11;13;259
19.04.2020 00:00:00;Bludenz;801;64368;0;252;7;10,87497;0;3;3;211
19.04.2020 00:00:00;Bregenz;802;135310;1;269;3;2,217131;0;7;2;218
19.04.2020 00:00:00;Dornbirn;803;90502;0;151;9;9,944531;0;3;1;115
19.04.2020 00:00:00;Feldkirch;804;109057;0;209;4;3,667807;0;1;2;178
19.04.2020 00:00:00;Wien;900;1920949;16;2242;194;10,09917;5;130;28;1497
20.04.2020 00:00:00;Eisenstadt(Stadt);101;14895;0;15;1;6,713662;0;0;0;13
20.04.2020 00:00:00;Rust(Stadt);102;2000;0;0;0;0;0;0;0;0
20.04.2020 00:00:00;Eisenstadt-Umgebung;103;43861;0;23;1;2,27993;0;1;4;18
20.04.2020 00:00:00;Güssing;104;25770;0;23;2;7,760962;0;0;2;17
20.04.2020 00:00:00;Jennersdorf;105;17109;0;9;1;5,844877;0;0;0;8
20.04.2020 00:00:00;Mattersburg;106;40316;0;39;5;12,40202;0;1;2;26
20.04.2020 00:00:00;Neusiedl am See;107;60397;2;56;4;6,622846;0;2;1;39
20.04.2020 00:00:00;Oberpullendorf;108;37453;0;25;2;5,340026;0;1;0;15
20.04.2020 00:00:00;Oberwart;109;54209;4;117;19;35,04953;0;2;2;65
20.04.2020 00:00:00;Klagenfurt Stadt;201;101765;0;82;0;0;0;3;1;52
20.04.2020 00:00:00;Villach Stadt;202;63236;0;24;0;0;0;0;0;22
20.04.2020 00:00:00;Hermagor;203;18052;0;7;0;0;0;0;0;6
20.04.2020 00:00:00;Klagenfurt Land;204;60503;0;43;1;1,652811;0;2;0;34
20.04.2020 00:00:00;Sankt Veit an der Glan;205;53880;0;55;2;3,711952;0;0;1;32
20.04.2020 00:00:00;Spittal an der Drau;206;75628;2;41;2;2,644523;0;1;0;31
20.04.2020 00:00:00;Villach Land;207;64920;0;48;1;1,540357;0;2;0;36
20.04.2020 00:00:00;Völkermarkt;208;41834;0;52;0;0;0;3;1;37
20.04.2020 00:00:00;Wolfsberg;209;52488;0;46;0;0;0;1;0;35
