Datum;BundeslandID;Bevölkerung;Name;Auslieferungen;AuslieferungenPro100;Bestellungen;BestellungenPro100
2021-01-23T23:59:59+01:00;7;766492;Tirol;12923;1.68599280879644;16157;2.10791502063948
2021-01-23T23:59:59+01:00;8;403203;Vorarlberg;10130;2.5123821003316;10810;2.6810316391495097
2021-01-23T23:59:59+01:00;9;1951354;Wien;41569;2.13026442152475;51547;2.64160167760437
2021-01-23T23:59:59+01:00;10;9027999;Österreich;169706;1.87977424454744;215792;2.39025281238954
2021-01-24T23:59:59+01:00;0;;Bundesverwaltung;0;;0;
2021-01-24T23:59:59+01:00;1;299235;Burgenland;4901;1.6378431667418603;6132;2.0492255250889797
2021-01-24T23:59:59+01:00;2;566166;Kärnten;11850;2.09302572037176;14767;2.60824563820505
2021-01-24T23:59:59+01:00;3;1708140;Niederösterreich;25128;1.4710737995714598;31810;1.8622595337618704
2021-01-24T23:59:59+01:00;4;1512226;Oberösterreich;26837;1.77466860112179;37650;2.4897072263008297
2021-01-24T23:59:59+01:00;5;564293;Salzburg;10355;1.83503959822291;14154;2.50827141219189
2021-01-24T23:59:59+01:00;6;1256890;Steiermark;26013;2.06963218738314;33450;2.66133074493392
2021-01-24T23:59:59+01:00;7;766492;Tirol;12923;1.68599280879644;16157;2.10791502063948
2021-01-24T23:59:59+01:00;8;403203;Vorarlberg;10130;2.5123821003316;10810;2.6810316391495097
2021-01-24T23:59:59+01:00;9;1951354;Wien;41569;2.13026442152475;51547;2.64160167760437
2021-01-24T23:59:59+01:00;10;9027999;Österreich;169706;1.87977424454744;215792;2.39025281238954
2021-01-25T23:59:59+01:00;0;;Bundesverwaltung;0;;0;
2021-01-25T23:59:59+01:00;1;299235;Burgenland;5364;1.7925710561932902;6198;2.0712817685097
2021-01-25T23:59:59+01:00;2;566166;Kärnten;12522;2.2117188245143704;14911;2.63367987480704
2021-01-25T23:59:59+01:00;3;1708140;Niederösterreich;26152;1.53102204737317;39166;2.29290339199363
2021-01-25T23:59:59+01:00;4;1512226;Oberösterreich;33037;2.18466022935725;46056;3.04557652096975
2021-01-25T23:59:59+01:00;5;564293;Salzburg;10633;1.88430478492556;14154;2.50827141219189
2021-01-25T23:59:59+01:00;6;1256890;Steiermark;28145;2.23925721423514;40218;3.19980268758603
2021-01-25T23:59:59+01:00;7;766492;Tirol;14518;1.89408369558978;16157;2.10791502063948
2021-01-25T23:59:59+01:00;8;403203;Vorarlberg;10502;2.6046433186261;13588;3.3700146080262297
2021-01-25T23:59:59+01:00;9;1951354;Wien;44257;2.26801492707115;52981;2.7150891124829197
2021-01-25T23:59:59+01:00;10;9027999;Österreich;185130;2.0506205195636396;242744;2.6887907276019902
2021-01-26T23:59:59+01:00;0;;Bundesverwaltung;0;;0;
2021-01-26T23:59:59+01:00;1;299235;Burgenland;5364;1.7925710561932902;6198;2.0712817685097
2021-01-26T23:59:59+01:00;2;566166;Kärnten;12564;2.21913714352328;16591;2.9304126351635404
2021-01-26T23:59:59+01:00;3;1708140;Niederösterreich;26716;1.5640404182327;39502;2.31257391080356
2021-01-26T23:59:59+01:00;4;1512226;Oberösterreich;35027;2.31625431648444;46496;3.07467270103807
2021-01-26T23:59:59+01:00;5;564293;Salzburg;10994;1.9482786424782899;14089;2.49675257357437
2021-01-26T23:59:59+01:00;6;1256890;Steiermark;28325;2.25357827653971;57388;4.56587290852819
2021-01-26T23:59:59+01:00;7;766492;Tirol;15068;1.96583917379438;16157;2.10791502063948
2021-01-26T23:59:59+01:00;8;403203;Vorarlberg;10502;2.6046433186261;13433;3.33157243373685
2021-01-26T23:59:59+01:00;9;1951354;Wien;44893;2.30060768061561;60025;3.07606923192819
2021-01-26T23:59:59+01:00;10;9027999;Österreich;189453;2.09850488463723;269194;2.98176816368721
2021-01-27T23:59:59+01:00;0;;Bundesverwaltung;0;;0;
2021-01-27T23:59:59+01:00;1;299235;Burgenland;5364;1.7925710561932902;7320;2.4462379066619904
2021-01-27T23:59:59+01:00;2;566166;Kärnten;12894;2.2774239357361603;18841;3.3278225820695697
2021-01-27T23:59:59+01:00;3;1708140;Niederösterreich;27198;1.59225824581123;45022;2.63573243410962
2021-01-27T23:59:59+01:00;4;1512226;Oberösterreich;36051;2.38396906282527;47288;3.12704582516105
2021-01-27T23:59:59+01:00;5;564293;Salzburg;11494;2.03688509338234;15091;2.67431990118609
2021-01-27T23:59:59+01:00;6;1256890;Steiermark;28868;2.29678014782519;57899;4.60652881318174
2021-01-27T23:59:59+01:00;7;766492;Tirol;15616;2.03733372298732;18641;2.43198885311262
2021-01-27T23:59:59+01:00;8;403203;Vorarlberg;10502;2.6046433186261;16601;4.117280873406201
2021-01-27T23:59:59+01:00;9;1951354;Wien;47551;2.4368207921269;63007;3.22888619901873
2021-01-27T23:59:59+01:00;10;9027999;Österreich;195538;2.1659063099143;289025;3.20142924251542
2021-01-28T23:59:59+01:00;0;;Bundesverwaltung;0;;0;
2021-01-28T23:59:59+01:00;1;299235;Burgenland;5616;1.87678580379969;7512;2.51040152388591
2021-01-28T23:59:59+01:00;2;566166;Kärnten;14088;2.48831614756096;20071;3.5450733530448697
2021-01-28T23:59:59+01:00;3;1708140;Niederösterreich;29345;1.7179505192782802;46270;2.70879436111794
2021-01-28T23:59:59+01:00;4;1512226;Oberösterreich;37535;2.48210254287388;47288;3.12704582516105
2021-01-28T23:59:59+01:00;5;564293;Salzburg;12456;2.20736390492173;16213;2.8731527770147802
2021-01-28T23:59:59+01:00;6;1256890;Steiermark;31289;2.48939843582175;57863;4.60366460072083
2021-01-28T23:59:59+01:00;7;766492;Tirol;16042;2.09291160246943;23723;3.0950094717231202
2021-01-28T23:59:59+01:00;8;403203;Vorarlberg;11894;2.9498788451474796;16601;4.117280873406201
2021-01-28T23:59:59+01:00;9;1951354;Wien;50191;2.57211146721712;63313;3.24456761817692
2021-01-28T23:59:59+01:00;10;9027999;Österreich;208456;2.30899449590103;298169;3.3027141451832205
2021-01-29T23:59:59+01:00;0;;Bundesverwaltung;0;;0;
2021-01-29T23:59:59+01:00;1;299235;Burgenland;5616;1.87678580379969;7998;2.67281567998396
2021-01-29T23:59:59+01:00;2;566166;Kärnten;14088;2.48831614756096;20113;3.55249167205378
2021-01-29T23:59:59+01:00;3;1708140;Niederösterreich;31283;1.83140726169986;48814;2.8577282892503
2021-01-29T23:59:59+01:00;4;1512226;Oberösterreich;37625;2.48805403425149;48848;3.23020500903965
2021-01-29T23:59:59+01:00;5;564293;Salzburg;12631;2.2383761627381498;17803;3.1549212908896602
2021-01-29T23:59:59+01:00;6;1256890;Steiermark;31631;2.5166084542004503;57845;4.60223249449037
2021-01-29T23:59:59+01:00;7;766492;Tirol;16042;2.09291160246943;24575;3.20616523068734
2021-01-29T23:59:59+01:00;8;403203;Vorarlberg;13355;3.31222733957833;16601;4.117280873406201
2021-01-29T23:59:59+01:00;9;1951354;Wien;50197;2.57241894602415;63397;3.24887232147524
2021-01-29T23:59:59+01:00;10;9027999;Österreich;212468;2.35343402231214;305309;3.3818014379487598
2021-01-30T23:59:59+01:00;0;;Bundesverwaltung;0;;0;
2021-01-30T23:59:59+01:00;1;299235;Burgenland;5807;1.94061523551724;7998;2.67281567998396
2021-01-30T23:59:59+01:00;2;566166;Kärnten;14088;2.48831614756096;19698;3.47919161518
2021-01-30T23:59:59+01:00;3;1708140;Niederösterreich;32292;1.8904773613404098;48814;2.8577282892503
2021-01-30T23:59:59+01:00;4;1512226;Oberösterreich;37625;2.48805403425149;48848;3.23020500903965
2021-01-30T23:59:59+01:00;5;564293;Salzburg;12787;2.26602137542022;17803;3.1549212908896602
2021-01-30T23:59:59+01:00;6;1256890;Steiermark;31723;2.52392810826723;57845;4.60223249449037
2021-01-30T23:59:59+01:00;7;766492;Tirol;16042;2.09291160246943;24419;3.1858127677784003
2021-01-30T23:59:59+01:00;8;403203;Vorarlberg;13355;3.31222733957833;16601;4.117280873406201
2021-01-30T23:59:59+01:00;9;1951354;Wien;51433;2.63575958027093;63397;3.24887232147524
2021-01-30T23:59:59+01:00;10;9027999;Österreich;215152;2.3831637553349303;304738;3.37547666985785
