Datum;BundeslandID;Name;TestungenApotheken;TestungenApothekenPCR;TestungenApothekenAntigen;TestungenBetriebe
05.06.2021;8;Vorarlberg;526425;0;526425;114591
05.06.2021;9;Wien;2159010;0;2159010;728642
05.06.2021;10;Österreich;7082366;0;7082366;3934481
06.06.2021;1;Burgenland;442381;0;442381;295882
06.06.2021;2;Kärnten;369504;0;369504;166561
06.06.2021;3;Niederösterreich;823984;0;823984;943074
06.06.2021;4;Oberösterreich;658410;0;658410;574241
06.06.2021;5;Salzburg;471312;0;471312;202732
06.06.2021;6;Steiermark;1103145;0;1103145;774235
06.06.2021;7;Tirol;575315;0;575315;141287
06.06.2021;8;Vorarlberg;541925;0;541925;114724
06.06.2021;9;Wien;2192505;0;2192505;730911
06.06.2021;10;Österreich;7178481;0;7178481;3943647
07.06.2021;1;Burgenland;448616;0;448616;301307
07.06.2021;2;Kärnten;369504;0;369504;169720
07.06.2021;3;Niederösterreich;834868;0;834868;959920
07.06.2021;4;Oberösterreich;666029;0;666029;585405
07.06.2021;5;Salzburg;476795;0;476795;207411
07.06.2021;6;Steiermark;1120648;0;1120648;788777
07.06.2021;7;Tirol;581585;0;581585;144257
07.06.2021;8;Vorarlberg;544348;0;544348;119471
07.06.2021;9;Wien;2213595;0;2213595;746395
07.06.2021;10;Österreich;7255988;0;7255988;4022663
08.06.2021;1;Burgenland;453283;0;453283;304615
08.06.2021;2;Kärnten;376312;0;376312;172687
08.06.2021;3;Niederösterreich;846593;0;846593;973652
08.06.2021;4;Oberösterreich;673008;0;673008;593209
08.06.2021;5;Salzburg;480670;0;480670;212977
08.06.2021;6;Steiermark;1135085;0;1135085;799972
08.06.2021;7;Tirol;587853;0;587853;146919
08.06.2021;8;Vorarlberg;549654;0;549654;121323
08.06.2021;9;Wien;2273030;0;2273030;758001
08.06.2021;10;Österreich;7375488;0;7375488;4083355
09.06.2021;1;Burgenland;458531;0;458531;306960
09.06.2021;2;Kärnten;380241;0;380241;174724
09.06.2021;3;Niederösterreich;859391;0;859391;984225
09.06.2021;4;Oberösterreich;679965;0;679965;598959
09.06.2021;5;Salzburg;485094;0;485094;215277
09.06.2021;6;Steiermark;1150654;0;1150654;808809
09.06.2021;7;Tirol;594382;0;594382;148136
09.06.2021;8;Vorarlberg;554652;0;554652;122535
09.06.2021;9;Wien;2293512;0;2293512;766843
09.06.2021;10;Österreich;7456422;0;7456422;4126468
10.06.2021;1;Burgenland;463228;0;463228;310446
10.06.2021;2;Kärnten;389506;0;389506;177505
10.06.2021;3;Niederösterreich;872271;0;872271;997620
10.06.2021;4;Oberösterreich;687772;0;687772;605910
10.06.2021;5;Salzburg;489084;0;489084;217441
10.06.2021;6;Steiermark;1165802;0;1165802;818112
10.06.2021;7;Tirol;601955;0;601955;150335
10.06.2021;8;Vorarlberg;562814;0;562814;123872
10.06.2021;9;Wien;2368208;0;2368208;778712
10.06.2021;10;Österreich;7600640;0;7600640;4179953
11.06.2021;1;Burgenland;470223;0;470223;312498
11.06.2021;2;Kärnten;389752;0;389752;180089
11.06.2021;3;Niederösterreich;873067;0;873067;1006203
11.06.2021;4;Oberösterreich;696419;0;696419;610638
11.06.2021;5;Salzburg;494731;0;494731;218983
11.06.2021;6;Steiermark;1174337;0;1174337;824063
11.06.2021;7;Tirol;602041;0;602041;151637
11.06.2021;8;Vorarlberg;566958;0;566958;124948
11.06.2021;9;Wien;2369491;0;2369491;784417
11.06.2021;10;Österreich;7637019;0;7637019;4213476
12.06.2021;1;Burgenland;474292;0;474292;314975
12.06.2021;2;Kärnten;397730;0;397730;182598
12.06.2021;3;Niederösterreich;897457;0;897457;1015932
12.06.2021;4;Oberösterreich;702293;0;702293;613684
12.06.2021;5;Salzburg;497849;0;497849;220263
12.06.2021;6;Steiermark;1196604;0;1196604;828616
12.06.2021;7;Tirol;615430;0;615430;153663
12.06.2021;8;Vorarlberg;575231;0;575231;125672
12.06.2021;9;Wien;2437058;0;2437058;788775
12.06.2021;10;Österreich;7793944;0;7793944;4244178
13.06.2021;1;Burgenland;476056;0;476056;315283
13.06.2021;2;Kärnten;401657;0;401657;182828
13.06.2021;3;Niederösterreich;903700;0;903700;1017889
13.06.2021;4;Oberösterreich;703946;0;703946;614135
13.06.2021;5;Salzburg;498142;0;498142;220515
13.06.2021;6;Steiermark;1199582;0;1199582;829487
13.06.2021;7;Tirol;616888;0;616888;154194
13.06.2021;8;Vorarlberg;585150;0;585150;125763
13.06.2021;9;Wien;2454601;0;2454601;789720
13.06.2021;10;Österreich;7839722;0;7839722;4249814
14.06.2021;1;Burgenland;481812;0;481812;318877
14.06.2021;2;Kärnten;401657;0;401657;185654
14.06.2021;3;Niederösterreich;911066;0;911066;1031995
14.06.2021;4;Oberösterreich;710547;0;710547;622625
14.06.2021;5;Salzburg;502814;0;502814;223673
14.06.2021;6;Steiermark;1214257;0;1214257;841132
14.06.2021;7;Tirol;621604;0;621604;155200
14.06.2021;8;Vorarlberg;587455;0;587455;127106
14.06.2021;9;Wien;2456200;0;2456200;801566
14.06.2021;10;Österreich;7887412;0;7887412;4307828
15.06.2021;1;Burgenland;485873;0;485873;320351
15.06.2021;2;Kärnten;407494;0;407494;187701
15.06.2021;3;Niederösterreich;917372;0;917372;1039629
15.06.2021;4;Oberösterreich;716688;0;716688;626388
15.06.2021;5;Salzburg;506298;0;506298;225381
15.06.2021;6;Steiermark;1226642;0;1226642;847324
15.06.2021;7;Tirol;625579;0;625579;156570
15.06.2021;8;Vorarlberg;593092;0;593092;128046
15.06.2021;9;Wien;2505453;0;2505453;808390
15.06.2021;10;Österreich;7984491;0;7984491;4339780
16.06.2021;1;Burgenland;490763;0;490763;323478
16.06.2021;2;Kärnten;411016;0;411016;190049
16.06.2021;3;Niederösterreich;934958;0;934958;1051729
16.06.2021;4;Oberösterreich;722858;0;722858;632835
16.06.2021;5;Salzburg;509977;0;509977;227822
16.06.2021;6;Steiermark;1240941;0;1240941;856803
16.06.2021;7;Tirol;634497;0;634497;158040
16.06.2021;8;Vorarlberg;598459;0;598459;129541
16.06.2021;9;Wien;2547450;0;2547450;819476
16.06.2021;10;Österreich;8090919;0;8090919;4389773
17.06.2021;1;Burgenland;495270;0;495270;325876
17.06.2021;2;Kärnten;419479;0;419479;192354
17.06.2021;3;Niederösterreich;947225;0;947225;1061221
17.06.2021;4;Oberösterreich;730049;0;730049;637352
17.06.2021;5;Salzburg;513752;0;513752;229639
17.06.2021;6;Steiermark;1255822;0;1255822;863870
17.06.2021;7;Tirol;641488;0;641488;159755
17.06.2021;8;Vorarlberg;607548;0;607548;130689
17.06.2021;9;Wien;2621402;0;2621402;828102
17.06.2021;10;Österreich;8232035;0;8232035;4428858
18.06.2021;1;Burgenland;501301;0;501301;328683
18.06.2021;2;Kärnten;419480;0;419480;195693
18.06.2021;3;Niederösterreich;947227;0;947227;1072997
18.06.2021;4;Oberösterreich;737334;0;737334;645188
18.06.2021;5;Salzburg;518719;0;518719;231573
18.06.2021;6;Steiermark;1272088;0;1272088;873809
18.06.2021;7;Tirol;642102;0;642102;161474
18.06.2021;8;Vorarlberg;610750;0;610750;132457
18.06.2021;9;Wien;2621434;0;2621434;836165
18.06.2021;10;Österreich;8270435;0;8270435;4478039
19.06.2021;1;Burgenland;504949;0;504949;329934
19.06.2021;2;Kärnten;427054;0;427054;196977
19.06.2021;3;Niederösterreich;968540;0;968540;1077616
19.06.2021;4;Oberösterreich;742651;0;742651;645721
19.06.2021;5;Salzburg;521550;0;521550;231906
19.06.2021;6;Steiermark;1282683;0;1282683;874994
19.06.2021;7;Tirol;653491;0;653491;162781
19.06.2021;8;Vorarlberg;618644;0;618644;132764
19.06.2021;9;Wien;2694427;0;2694427;837407
19.06.2021;10;Österreich;8413989;0;8413989;4490100
20.06.2021;1;Burgenland;506774;0;506774;330369
20.06.2021;2;Kärnten;430366;0;430366;197097
20.06.2021;3;Niederösterreich;974086;0;974086;1079179
20.06.2021;4;Oberösterreich;744078;0;744078;645987
20.06.2021;5;Salzburg;521838;0;521838;232099
20.06.2021;6;Steiermark;1285309;0;1285309;875658
20.06.2021;7;Tirol;654939;0;654939;163188
20.06.2021;8;Vorarlberg;627568;0;627568;132813
20.06.2021;9;Wien;2706827;0;2706827;838142
20.06.2021;10;Österreich;8451785;0;8451785;4494532
21.06.2021;1;Burgenland;511778;0;511778;331630
21.06.2021;2;Kärnten;430366;0;430366;198115
21.06.2021;3;Niederösterreich;974091;0;974091;1084019
21.06.2021;4;Oberösterreich;749509;0;749509;649033
21.06.2021;5;Salzburg;525762;0;525762;233289
21.06.2021;6;Steiermark;1285740;0;1285740;880344
21.06.2021;7;Tirol;654942;0;654942;163513
21.06.2021;8;Vorarlberg;629327;0;629327;133277
21.06.2021;9;Wien;2706857;0;2706857;842319
21.06.2021;10;Österreich;8468372;0;8468372;4515539
22.06.2021;1;Burgenland;515127;0;515127;335636
22.06.2021;2;Kärnten;435559;0;435559;201570
22.06.2021;3;Niederösterreich;991352;0;991352;1099274
22.06.2021;4;Oberösterreich;754670;0;754670;658088
22.06.2021;5;Salzburg;528951;0;528951;236428
22.06.2021;6;Steiermark;1309826;0;1309826;894541
22.06.2021;7;Tirol;664363;0;664363;165636
22.06.2021;8;Vorarlberg;634762;0;634762;134984
22.06.2021;9;Wien;2775534;0;2775534;855820
22.06.2021;10;Österreich;8610144;0;8610144;4581977
23.06.2021;1;Burgenland;519391;0;519391;337852
23.06.2021;2;Kärnten;438579;0;438579;203336
23.06.2021;3;Niederösterreich;993877;0;993877;1107300
23.06.2021;4;Oberösterreich;759878;0;759878;662749
23.06.2021;5;Salzburg;532149;0;532149;238004
23.06.2021;6;Steiermark;1316450;0;1316450;901741
23.06.2021;7;Tirol;665524;0;665524;166458
23.06.2021;8;Vorarlberg;639160;0;639160;136025
23.06.2021;9;Wien;2785831;0;2785831;864024
23.06.2021;10;Österreich;8650839;0;8650839;4617489
24.06.2021;1;Burgenland;523181;0;523181;339368
24.06.2021;2;Kärnten;442710;0;442710;204662
24.06.2021;3;Niederösterreich;1005338;0;1005338;1112606
24.06.2021;4;Oberösterreich;765065;0;765065;665726
24.06.2021;5;Salzburg;534963;0;534963;239135
24.06.2021;6;Steiermark;1332731;0;1332731;906395
24.06.2021;7;Tirol;672340;0;672340;167537
24.06.2021;8;Vorarlberg;643800;0;643800;136663
24.06.2021;9;Wien;2824473;0;2824473;869143
24.06.2021;10;Österreich;8744601;0;8744601;4641235
25.06.2021;1;Burgenland;528674;0;528674;342963
25.06.2021;2;Kärnten;446281;0;446281;208244
25.06.2021;3;Niederösterreich;1014035;0;1014035;1125050
25.06.2021;4;Oberösterreich;771742;0;771742;673563
25.06.2021;5;Salzburg;539114;0;539114;241462
25.06.2021;6;Steiermark;1348625;0;1348625;918127
25.06.2021;7;Tirol;680449;0;680449;169740
25.06.2021;8;Vorarlberg;649287;0;649287;138393
25.06.2021;9;Wien;2860422;0;2860422;877931
25.06.2021;10;Österreich;8838629;0;8838629;4695473
26.06.2021;1;Burgenland;531908;0;531908;344222
26.06.2021;2;Kärnten;454242;0;454242;209370
26.06.2021;3;Niederösterreich;1030771;0;1030771;1128768
26.06.2021;4;Oberösterreich;776691;0;776691;674091
26.06.2021;5;Salzburg;541785;0;541785;241777
26.06.2021;6;Steiermark;1358967;0;1358967;919035
26.06.2021;7;Tirol;685808;0;685808;170879
26.06.2021;8;Vorarlberg;657103;0;657103;138581
26.06.2021;9;Wien;2920220;0;2920220;879429
26.06.2021;10;Österreich;8957495;0;8957495;4706152
27.06.2021;1;Burgenland;533288;0;533288;344699
27.06.2021;2;Kärnten;455722;0;455722;209637
27.06.2021;3;Niederösterreich;1034017;0;1034017;1130408
27.06.2021;4;Oberösterreich;777667;0;777667;674357
27.06.2021;5;Salzburg;541997;0;541997;241976
27.06.2021;6;Steiermark;1360581;0;1360581;919624
27.06.2021;7;Tirol;686758;0;686758;171245
27.06.2021;8;Vorarlberg;664167;0;664167;138826
27.06.2021;9;Wien;2930014;0;2930014;879766
27.06.2021;10;Österreich;8984211;0;8984211;4710538
28.06.2021;1;Burgenland;537656;0;537656;347428
28.06.2021;2;Kärnten;457873;0;457873;211989
28.06.2021;3;Niederösterreich;1041762;0;1041762;1141743
28.06.2021;4;Oberösterreich;782521;0;782521;681501
28.06.2021;5;Salzburg;545377;0;545377;244626
28.06.2021;6;Steiermark;1373928;0;1373928;930898
28.06.2021;7;Tirol;691813;0;691813;172033
28.06.2021;8;Vorarlberg;666763;0;666763;140012
28.06.2021;9;Wien;2965587;0;2965587;889307
28.06.2021;10;Österreich;9063280;0;9063280;4759537
29.06.2021;1;Burgenland;540805;0;540805;349711
29.06.2021;2;Kärnten;461185;0;461185;213669
29.06.2021;3;Niederösterreich;1048873;0;1048873;1147681
29.06.2021;4;Oberösterreich;786757;0;786757;684733
29.06.2021;5;Salzburg;547821;0;547821;245768
29.06.2021;6;Steiermark;1383084;0;1383084;935764
29.06.2021;7;Tirol;695535;0;695535;173296
29.06.2021;8;Vorarlberg;670245;0;670245;140687
29.06.2021;9;Wien;2994720;0;2994720;894780
29.06.2021;10;Österreich;9129025;0;9129025;4786089
30.06.2021;1;Burgenland;544474;0;544474;352499
30.06.2021;2;Kärnten;462785;0;462785;215503
30.06.2021;3;Niederösterreich;1057588;0;1057588;1156578
30.06.2021;4;Oberösterreich;791481;0;791481;691474
30.06.2021;5;Salzburg;550502;0;550502;247603
30.06.2021;6;Steiermark;1392860;0;1392860;950899
30.06.2021;7;Tirol;699086;0;699086;174160
30.06.2021;8;Vorarlberg;673540;0;673540;142568
30.06.2021;9;Wien;3019850;0;3019850;903271
30.06.2021;10;Österreich;9192166;0;9192166;4834555
01.07.2021;1;Burgenland;547955;0;547955;353756
01.07.2021;2;Kärnten;466092;0;466092;216806
01.07.2021;3;Niederösterreich;1059653;0;1059653;1160554
01.07.2021;4;Oberösterreich;796230;0;796230;693518
01.07.2021;5;Salzburg;552962;0;552962;248380
01.07.2021;6;Steiermark;1400455;0;1400455;954250
01.07.2021;7;Tirol;700887;0;700887;175112
01.07.2021;8;Vorarlberg;677226;0;677226;143256
01.07.2021;9;Wien;3038787;0;3038787;908453
01.07.2021;10;Österreich;9240247;0;9240247;4854085
02.07.2021;1;Burgenland;553492;0;553492;356073
02.07.2021;2;Kärnten;469440;0;469440;219727
02.07.2021;3;Niederösterreich;1075610;0;1075610;1170925
02.07.2021;4;Oberösterreich;803197;0;803197;699524
02.07.2021;5;Salzburg;557578;0;557578;250640
02.07.2021;6;Steiermark;1417063;0;1417063;962887
02.07.2021;7;Tirol;709241;0;709241;176823
02.07.2021;8;Vorarlberg;682550;0;682550;145320
02.07.2021;9;Wien;3085840;0;3085840;915227
02.07.2021;10;Österreich;9354011;0;9354011;4897146
03.07.2021;1;Burgenland;557370;0;557370;357819
03.07.2021;2;Kärnten;478236;0;478236;221376
03.07.2021;3;Niederösterreich;1091689;0;1091689;1175812
03.07.2021;4;Oberösterreich;808833;0;808833;700146
03.07.2021;5;Salzburg;560216;0;560216;251297
03.07.2021;6;Steiermark;1428124;0;1428124;964342
03.07.2021;7;Tirol;717104;0;717104;178411
03.07.2021;8;Vorarlberg;693009;0;693009;145715
03.07.2021;9;Wien;3155381;0;3155381;916605
03.07.2021;10;Österreich;9489962;0;9489962;4911523
04.07.2021;1;Burgenland;558206;0;558206;358236
04.07.2021;2;Kärnten;478326;0;478326;221713
04.07.2021;3;Niederösterreich;1092985;0;1092985;1177887
04.07.2021;4;Oberösterreich;809229;0;809229;700404
04.07.2021;5;Salzburg;560263;0;560263;251551
04.07.2021;6;Steiermark;1428466;0;1428466;964817
04.07.2021;7;Tirol;717223;0;717223;178804
04.07.2021;8;Vorarlberg;695620;0;695620;145855
04.07.2021;9;Wien;3161116;0;3161116;916811
04.07.2021;10;Österreich;9501434;0;9501434;4916078
05.07.2021;1;Burgenland;562619;0;562619;361458
05.07.2021;2;Kärnten;478331;0;478331;224083
05.07.2021;3;Niederösterreich;1097745;0;1097745;1186490
05.07.2021;4;Oberösterreich;813853;0;813853;705894
05.07.2021;5;Salzburg;563717;0;563717;253903
05.07.2021;6;Steiermark;1437455;0;1437455;974987
05.07.2021;7;Tirol;721123;0;721123;179617
05.07.2021;8;Vorarlberg;697271;0;697271;146742
05.07.2021;9;Wien;3164476;0;3164476;924297
05.07.2021;10;Österreich;9536590;0;9536590;4957471
06.07.2021;1;Burgenland;566320;0;566320;363125
06.07.2021;2;Kärnten;482949;0;482949;225734
06.07.2021;3;Niederösterreich;1107982;0;1107982;1192423
06.07.2021;4;Oberösterreich;818711;0;818711;708596
06.07.2021;5;Salzburg;566090;0;566090;254993
06.07.2021;6;Steiermark;1447686;0;1447686;979421
06.07.2021;7;Tirol;725886;0;725886;180625
06.07.2021;8;Vorarlberg;701056;0;701056;147500
06.07.2021;9;Wien;3222334;0;3222334;928397
06.07.2021;10;Österreich;9639014;0;9639014;4980814
07.07.2021;1;Burgenland;570603;0;570603;365567
07.07.2021;2;Kärnten;486396;0;486396;227896
07.07.2021;3;Niederösterreich;1118863;0;1118863;1199199
07.07.2021;4;Oberösterreich;823525;0;823525;712479
07.07.2021;5;Salzburg;569041;0;569041;256487
07.07.2021;6;Steiermark;1457991;0;1457991;986353
07.07.2021;7;Tirol;731181;0;731181;181443
07.07.2021;8;Vorarlberg;705072;0;705072;148274
07.07.2021;9;Wien;3270577;0;3270577;935092
07.07.2021;10;Österreich;9733249;0;9733249;5012790
08.07.2021;1;Burgenland;574174;0;574174;367284
08.07.2021;2;Kärnten;489931;0;489931;229801
08.07.2021;3;Niederösterreich;1127752;0;1127752;1204596
08.07.2021;4;Oberösterreich;828220;0;828220;714979
08.07.2021;5;Salzburg;571721;0;571721;257715
08.07.2021;6;Steiermark;1467297;0;1467297;990020
08.07.2021;7;Tirol;736331;0;736331;182677
08.07.2021;8;Vorarlberg;708452;0;708452;148742
08.07.2021;9;Wien;3313981;0;3313981;939252
08.07.2021;10;Österreich;9817859;0;9817859;5035066
09.07.2021;1;Burgenland;579253;0;579253;369372
09.07.2021;2;Kärnten;493056;0;493056;232708
09.07.2021;3;Niederösterreich;1135860;0;1135860;1212248
09.07.2021;4;Oberösterreich;836058;0;836058;719875
09.07.2021;5;Salzburg;576615;0;576615;259151
09.07.2021;6;Steiermark;1481370;0;1481370;997174
09.07.2021;7;Tirol;739093;0;739093;183868
09.07.2021;8;Vorarlberg;713396;0;713396;149910
09.07.2021;9;Wien;3342723;0;3342723;943435
09.07.2021;10;Österreich;9897424;0;9897424;5067741
10.07.2021;1;Burgenland;582689;0;582689;370612
10.07.2021;2;Kärnten;500864;0;500864;234442
10.07.2021;3;Niederösterreich;1149129;0;1149129;1216016
10.07.2021;4;Oberösterreich;841457;0;841457;720320
10.07.2021;5;Salzburg;579426;0;579426;259583
10.07.2021;6;Steiermark;1492034;0;1492034;997982
10.07.2021;7;Tirol;750276;0;750276;184943
10.07.2021;8;Vorarlberg;720693;0;720693;150256
10.07.2021;9;Wien;3404464;0;3404464;944071
10.07.2021;10;Österreich;10021032;0;10021032;5078225
11.07.2021;1;Burgenland;583797;0;583797;371005
11.07.2021;2;Kärnten;503081;0;503081;234996
11.07.2021;3;Niederösterreich;1153682;0;1153682;1217849
11.07.2021;4;Oberösterreich;842905;0;842905;720582
11.07.2021;5;Salzburg;579691;0;579691;259932
11.07.2021;6;Steiermark;1494696;0;1494696;998504
11.07.2021;7;Tirol;752105;0;752105;185440
11.07.2021;8;Vorarlberg;727473;0;727473;150381
11.07.2021;9;Wien;3418976;0;3418976;944257
11.07.2021;10;Österreich;10056406;0;10056406;5082946
12.07.2021;1;Burgenland;587972;0;587972;374177
12.07.2021;2;Kärnten;503086;0;503086;237569
12.07.2021;3;Niederösterreich;1159464;0;1159464;1226199
12.07.2021;4;Oberösterreich;847785;0;847785;725431
12.07.2021;5;Salzburg;583134;0;583134;262081
12.07.2021;6;Steiermark;1505153;0;1505153;1008682
12.07.2021;7;Tirol;756639;0;756639;186163
12.07.2021;8;Vorarlberg;729271;0;729271;151260
12.07.2021;9;Wien;3432151;0;3432151;950911
12.07.2021;10;Österreich;10104655;0;10104655;5122473
13.07.2021;1;Burgenland;591510;0;591510;375538
13.07.2021;2;Kärnten;510607;0;510607;239322
13.07.2021;3;Niederösterreich;1171104;0;1171104;1230933
13.07.2021;4;Oberösterreich;853295;0;853295;727904
13.07.2021;5;Salzburg;585824;0;585824;263034
13.07.2021;6;Steiermark;1515715;0;1515715;1011845
13.07.2021;7;Tirol;762959;0;762959;187789
13.07.2021;8;Vorarlberg;735197;0;735197;151968
13.07.2021;9;Wien;3499564;0;3499564;954587
13.07.2021;10;Österreich;10225775;0;10225775;5142920
14.07.2021;1;Burgenland;594905;0;594905;377911
14.07.2021;2;Kärnten;511501;0;511501;241764
14.07.2021;3;Niederösterreich;1176899;0;1176899;1237033
14.07.2021;4;Oberösterreich;857684;0;857684;731369
14.07.2021;5;Salzburg;588489;0;588489;264538
14.07.2021;6;Steiermark;1524039;0;1524039;1019404
14.07.2021;7;Tirol;766912;0;766912;188695
14.07.2021;8;Vorarlberg;736818;0;736818;152847
14.07.2021;9;Wien;3515411;0;3515411;960007
14.07.2021;10;Österreich;10272658;0;10272658;5173568
15.07.2021;1;Burgenland;598402;0;598402;379498
15.07.2021;2;Kärnten;516925;0;516925;243908
15.07.2021;3;Niederösterreich;1184417;0;1184417;1242107
15.07.2021;4;Oberösterreich;863271;0;863271;733573
15.07.2021;5;Salzburg;591318;0;591318;265640
15.07.2021;6;Steiermark;1533540;0;1533540;1023023
15.07.2021;7;Tirol;772641;0;772641;189936
15.07.2021;8;Vorarlberg;740967;0;740967;153466
15.07.2021;9;Wien;3562082;0;3562082;964324
15.07.2021;10;Österreich;10363563;0;10363563;5195475
16.07.2021;1;Burgenland;603385;0;603385;381603
16.07.2021;2;Kärnten;517953;0;517953;246850
16.07.2021;3;Niederösterreich;1195314;0;1195314;1249115
16.07.2021;4;Oberösterreich;870387;0;870387;738304
16.07.2021;5;Salzburg;595686;0;595686;267105
16.07.2021;6;Steiermark;1547011;0;1547011;1030152
16.07.2021;7;Tirol;778908;0;778908;191256
16.07.2021;8;Vorarlberg;745432;0;745432;154524
16.07.2021;9;Wien;3580988;0;3580988;968232
16.07.2021;10;Österreich;10435064;0;10435064;5227141
17.07.2021;1;Burgenland;606829;0;606829;382743
17.07.2021;2;Kärnten;527396;0;527396;248680
17.07.2021;3;Niederösterreich;1207728;0;1207728;1252473
17.07.2021;4;Oberösterreich;876631;0;876631;738712
17.07.2021;5;Salzburg;598444;0;598444;267516
17.07.2021;6;Steiermark;1557389;0;1557389;1030938
17.07.2021;7;Tirol;785095;0;785095;192494
17.07.2021;8;Vorarlberg;754561;0;754561;154848
17.07.2021;9;Wien;3636519;0;3636519;968898
17.07.2021;10;Österreich;10550592;0;10550592;5237302
18.07.2021;1;Burgenland;607500;0;607500;383177
18.07.2021;2;Kärnten;527494;0;527494;249218
18.07.2021;3;Niederösterreich;1208806;0;1208806;1254374
18.07.2021;4;Oberösterreich;877106;0;877106;739004
18.07.2021;5;Salzburg;598537;0;598537;267783
18.07.2021;6;Steiermark;1557782;0;1557782;1031512
18.07.2021;7;Tirol;785232;0;785232;192988
18.07.2021;8;Vorarlberg;756693;0;756693;154954
18.07.2021;9;Wien;3641260;0;3641260;969338
18.07.2021;10;Österreich;10560410;0;10560410;5242348
19.07.2021;1;Burgenland;611538;0;611538;386639
19.07.2021;2;Kärnten;529397;0;529397;252075
19.07.2021;3;Niederösterreich;1214936;0;1214936;1262508
19.07.2021;4;Oberösterreich;881596;0;881596;743858
19.07.2021;5;Salzburg;601841;0;601841;269659
19.07.2021;6;Steiermark;1567724;0;1567724;1040814
19.07.2021;7;Tirol;789394;0;789394;193849
19.07.2021;8;Vorarlberg;758304;0;758304;155704
19.07.2021;9;Wien;3656079;0;3656079;975504
19.07.2021;10;Österreich;10610809;0;10610809;5280610
20.07.2021;1;Burgenland;614720;0;614720;388061
20.07.2021;2;Kärnten;535321;0;535321;253790
20.07.2021;3;Niederösterreich;1224670;0;1224670;1267227
20.07.2021;4;Oberösterreich;887052;0;887052;746058
20.07.2021;5;Salzburg;604572;0;604572;270668
20.07.2021;6;Steiermark;1577071;0;1577071;1044080
20.07.2021;7;Tirol;795395;0;795395;195290
20.07.2021;8;Vorarlberg;764070;0;764070;156317
20.07.2021;9;Wien;3710365;0;3710365;979390
20.07.2021;10;Österreich;10713236;0;10713236;5300881
21.07.2021;1;Burgenland;618261;0;618261;390295
21.07.2021;2;Kärnten;538401;0;538401;256288
21.07.2021;3;Niederösterreich;1232006;0;1232006;1273162
21.07.2021;4;Oberösterreich;891967;0;891967;749430
21.07.2021;5;Salzburg;607537;0;607537;271938
21.07.2021;6;Steiermark;1586790;0;1586790;1050840
21.07.2021;7;Tirol;800298;0;800298;196454
21.07.2021;8;Vorarlberg;767165;0;767165;156982
21.07.2021;9;Wien;3742786;0;3742786;984961
21.07.2021;10;Österreich;10785211;0;10785211;5330350
22.07.2021;1;Burgenland;621638;0;621638;391891
22.07.2021;2;Kärnten;542655;0;542655;258262
22.07.2021;3;Niederösterreich;1241255;0;1241255;1278054
22.07.2021;4;Oberösterreich;897464;0;897464;751546
22.07.2021;5;Salzburg;610143;0;610143;273096
22.07.2021;6;Steiermark;1595424;0;1595424;1054185
22.07.2021;7;Tirol;805278;0;805278;197825
22.07.2021;8;Vorarlberg;772584;0;772584;157508
22.07.2021;9;Wien;3776008;0;3776008;988944
22.07.2021;10;Österreich;10862449;0;10862449;5351311
23.07.2021;1;Burgenland;625977;0;625977;393919
23.07.2021;2;Kärnten;545014;0;545014;261372
23.07.2021;3;Niederösterreich;1250290;0;1250290;1284983
23.07.2021;4;Oberösterreich;904368;0;904368;755751
23.07.2021;5;Salzburg;614269;0;614269;274670
23.07.2021;6;Steiermark;1607700;0;1607700;1060988
23.07.2021;7;Tirol;810825;0;810825;199051
23.07.2021;8;Vorarlberg;775418;0;775418;158223
23.07.2021;9;Wien;3796678;0;3796678;992579
23.07.2021;10;Österreich;10930539;0;10930539;5381536
24.07.2021;1;Burgenland;629431;0;629431;395040
24.07.2021;2;Kärnten;552390;0;552390;263303
24.07.2021;3;Niederösterreich;1261241;0;1261241;1288282
24.07.2021;4;Oberösterreich;910307;0;910307;756173
24.07.2021;5;Salzburg;616975;0;616975;275160
24.07.2021;6;Steiermark;1617174;0;1617174;1061877
24.07.2021;7;Tirol;816728;0;816728;200194
24.07.2021;8;Vorarlberg;784302;0;784302;158617
24.07.2021;9;Wien;3837999;0;3837999;993605
24.07.2021;10;Österreich;11026547;0;11026547;5392251
25.07.2021;1;Burgenland;630173;0;630173;395463
25.07.2021;2;Kärnten;552478;0;552478;264122
25.07.2021;3;Niederösterreich;1262137;0;1262137;1290004
25.07.2021;4;Oberösterreich;910801;0;910801;756390
25.07.2021;5;Salzburg;617059;0;617059;275480
25.07.2021;6;Steiermark;1617645;0;1617645;1062310
25.07.2021;7;Tirol;816868;0;816868;200841
25.07.2021;8;Vorarlberg;786269;0;786269;158824
25.07.2021;9;Wien;3843023;0;3843023;994161
25.07.2021;10;Österreich;11036453;0;11036453;5397595
26.07.2021;1;Burgenland;634028;0;634028;398491
26.07.2021;2;Kärnten;555836;0;555836;266944
26.07.2021;3;Niederösterreich;1270009;0;1270009;1297459
26.07.2021;4;Oberösterreich;915888;0;915888;760841
26.07.2021;5;Salzburg;620419;0;620419;277544
26.07.2021;6;Steiermark;1627860;0;1627860;1070619
26.07.2021;7;Tirol;822064;0;822064;201741
26.07.2021;8;Vorarlberg;788667;0;788667;159348
26.07.2021;9;Wien;3875911;0;3875911;999977
26.07.2021;10;Österreich;11110682;0;11110682;5432964
