Datum;BundeslandID;Bevölkerung;Name;EingetrageneImpfungen;EingetrageneImpfungenPro100;Teilgeimpfte;TeilgeimpftePro100;Vollimmunisierte;VollimmunisiertePro100;Gruppe_<15_M_1;Gruppe_<15_W_1;Gruppe_<15_D_1;Gruppe_15-24_M_1;Gruppe_15-24_W_1;Gruppe_15-24_D_1;Gruppe_25-34_M_1;Gruppe_25-34_W_1;Gruppe_25-34_D_1;Gruppe_35-44_M_1;Gruppe_35-44_W_1;Gruppe_35-44_D_1;Gruppe_45-54_M_1;Gruppe_45-54_W_1;Gruppe_45-54_D_1;Gruppe_55-64_M_1;Gruppe_55-64_W_1;Gruppe_55-64_D_1;Gruppe_65-74_M_1;Gruppe_65-74_W_1;Gruppe_65-74_D_1;Gruppe_75-84_M_1;Gruppe_75-84_W_1;Gruppe_75-84_D_1;Gruppe_>84_M_1;Gruppe_>84_W_1;Gruppe_>84_D_1;Gruppe_<15_M_2;Gruppe_<15_W_2;Gruppe_<15_D_2;Gruppe_15-24_M_2;Gruppe_15-24_W_2;Gruppe_15-24_D_2;Gruppe_25-34_M_2;Gruppe_25-34_W_2;Gruppe_25-34_D_2;Gruppe_35-44_M_2;Gruppe_35-44_W_2;Gruppe_35-44_D_2;Gruppe_45-54_M_2;Gruppe_45-54_W_2;Gruppe_45-54_D_2;Gruppe_55-64_M_2;Gruppe_55-64_W_2;Gruppe_55-64_D_2;Gruppe_65-74_M_2;Gruppe_65-74_W_2;Gruppe_65-74_D_2;Gruppe_75-84_M_2;Gruppe_75-84_W_2;Gruppe_75-84_D_2;Gruppe_>84_M_2;Gruppe_>84_W_2;Gruppe_>84_D_2;Gruppe_NichtZuordenbar;EingetrageneImpfungenBioNTechPfizer_1;EingetrageneImpfungenModerna_1;EingetrageneImpfungenAstraZeneca_1;EingetrageneImpfungenBioNTechPfizer_2;EingetrageneImpfungenModerna_2;EingetrageneImpfungenAstraZeneca_2;EingetrageneImpfungenJanssen;ImpfstoffNichtZugeordnet_1;ImpfstoffNichtZugeordnet_2
2021-05-05T23:59:59+02:00;10;8932664;Österreich;3456548;38.69560077;2523301;28.24802321;936902;10.48849481;58;57;0;36314;39353;0;80018;96781;1;94780;125076;5;129655;180099;2;225870;252458;1;273061;305106;0;218414;277172;0;66852;121394;0;15;10;0;11856;11421;0;23399;30239;1;26416;42946;1;34542;61853;0;48841;62615;1;61502;64984;0;128220;163682;0;58417;105644;0;1071;1599829;211395;707735;807979;109789;15027;3656;687;451
2021-05-06T23:59:59+02:00;0;;KeineZuordnung;31798;;23427;;8495;;2;1;0;363;551;0;1365;1610;0;1492;1922;0;1549;2991;1;1760;2676;1;1259;1605;0;1011;1375;0;293;812;0;0;0;0;117;151;0;482;582;0;518;747;0;490;1004;0;408;663;1;344;371;0;596;795;0;240;686;0;1088;13604;1702;7929;7296;801;242;124;68;32
2021-05-06T23:59:59+02:00;1;296010;Burgenland;126990;42.90057768;99188;33.50832742;27901;9.425695078;1;2;0;1085;1152;0;2070;2768;0;2784;4407;0;4504;6588;0;8346;9184;0;14290;15035;0;8498;10291;0;2818;5365;0;0;1;0;377;308;0;530;775;0;610;1347;0;809;2001;0;1022;1614;0;995;886;0;4464;5327;0;2417;4418;0;0;63531;8513;27038;23875;2822;1102;99;7;3
2021-05-06T23:59:59+02:00;2;562089;Kärnten;224925;40.01590495;173583;30.88176428;52771;9.388370881;2;3;0;1649;1861;0;3348;4770;0;4843;7413;0;8095;12023;0;17377;20044;0;20071;22672;0;15540;19567;0;4954;9351;0;0;1;0;304;339;0;739;1353;0;1080;2331;0;1427;3537;0;2120;3118;0;1603;1580;0;8862;11708;0;4436;8233;0;0;110529;16400;45220;41126;9293;916;1430;5;6
2021-05-06T23:59:59+02:00;3;1690879;Niederösterreich;698010;41.28089591;476549;28.18350692;221740;13.11388928;12;10;0;7486;7930;0;13908;16241;1;17265;23510;0;24502;34861;0;36706;40523;0;55553;60480;0;45729;55309;0;13512;23011;0;6;2;0;2600;2382;0;4267;5687;1;5250;9361;0;8149;14575;0;12064;15002;0;20865;22847;0;31395;38666;0;10598;18023;0;0;281438;37890;156892;187762;29646;4021;279;50;32
2021-05-06T23:59:59+02:00;4;1495608;Oberösterreich;575877;38.5045413;432266;28.90235944;143781;9.61354847;12;7;0;5427;5196;0;10691;11852;0;12898;16712;0;18734;25510;1;52543;56016;0;49514;52954;0;35817;45835;0;11695;20852;0;5;2;0;1326;1180;0;2402;3020;0;2859;4584;0;3967;6869;0;6866;7622;0;8835;7855;0;25243;32512;0;10287;18347;0;0;289937;37511;104609;123576;15536;4474;170;39;25
2021-05-06T23:59:59+02:00;5;560710;Salzburg;206046;36.7473382;152244;27.15200371;53862;9.606035205;6;7;0;2022;2034;0;4321;4980;0;5945;7223;0;8437;10588;0;13601;14700;0;16522;18858;0;14042;17426;0;4214;7318;0;0;2;0;419;477;0;973;1394;0;1274;2166;0;1633;3130;0;2545;3293;0;3379;3442;0;8457;10731;0;3878;6669;0;0;95301;13691;43163;48253;4214;1319;60;29;16
2021-05-06T23:59:59+02:00;6;1247077;Steiermark;462415;37.07990766;356193;28.56222992;106291;8.523210676;10;4;0;4580;5029;0;10372;12722;0;12214;16660;1;16170;23229;0;26664;30102;0;42498;47040;0;33528;43138;0;11105;21127;0;3;0;0;830;1057;0;2192;3667;0;2784;5673;0;3879;8202;0;5545;7523;0;5333;5287;0;10166;13678;0;10525;19947;0;0;229066;28193;98833;90054;13197;2952;69;32;19
2021-05-06T23:59:59+02:00;7;760105;Tirol;370155;48.69787727;250434;32.94729018;121517;15.98687024;4;10;0;4775;5161;0;9799;10834;0;11156;13646;1;15952;19163;0;24280;26357;0;24174;27122;0;18663;23231;0;6006;10100;0;0;3;0;2849;2848;0;5005;5108;0;5556;6474;0;6987;8481;0;8245;9135;0;9092;9794;0;12064;14909;0;5611;9356;0;0;170765;14665;63155;112367;5544;1781;1796;53;29
2021-05-06T23:59:59+02:00;8;399237;Vorarlberg;161530;40.45967683;126530;31.69295431;35392;8.864909815;0;1;0;1429;1466;0;2704;3356;0;3730;4975;0;8515;10153;0;17960;17503;0;12732;13738;0;9167;11179;0;2899;5023;0;0;0;0;323;319;0;585;906;0;722;1415;0;1268;2322;0;2186;2638;0;2478;2121;0;4947;5897;0;2662;4603;0;0;79621;11022;35474;30048;4896;33;392;21;23
2021-05-06T23:59:59+02:00;9;1920949;Wien;697358;36.30278576;511475;26.62616238;186188;9.692500946;11;14;0;9393;10178;0;25117;30245;0;27066;32268;3;31050;41545;0;41403;49416;0;42645;52749;0;37998;51815;0;9602;18957;0;1;0;0;2950;2639;0;6777;8478;0;6371;9781;1;6864;13140;0;9007;13435;0;11199;13928;0;24973;33170;0;7861;15613;0;0;332393;46904;131486;156028;27424;2157;305;387;274
2021-05-06T23:59:59+02:00;10;8932664;Österreich;3555104;39.79892225;2601889;29.12780555;957938;10.72399007;60;59;0;38209;40558;0;83695;99378;1;99393;128736;5;137508;186651;2;240640;266521;1;279258;312253;0;219993;279166;0;67098;121916;0;15;11;0;12095;11700;0;23952;30970;1;27024;43879;1;35473;63261;0;50008;64043;1;64123;68111;0;131167;167393;0;58515;105895;0;1088;1666185;216491;713799;820385;113373;18997;4724;691;459
2021-05-07T23:59:59+02:00;0;;KeineZuordnung;32974;;24421;;8708;;2;1;0;389;566;0;1466;1660;0;1609;1987;0;1694;3111;1;1902;2775;1;1291;1636;0;1014;1386;0;293;815;0;0;0;0;119;156;0;498;600;0;530;767;0;503;1030;0;425;685;1;353;386;0;610;810;0;240;689;0;1128;14133;1893;8169;7365;822;332;155;71;34
2021-05-07T23:59:59+02:00;1;296010;Burgenland;131182;44.31674606;103093;34.82753961;28194;9.52467822;2;2;0;1231;1244;0;2297;3011;0;3087;4714;0;4877;6990;0;8936;9790;0;14568;15272;0;8538;10347;0;2821;5366;0;0;1;0;378;312;0;543;795;0;627;1379;0;828;2036;0;1054;1642;0;1023;920;0;4474;5341;0;2419;4422;0;0;67158;8645;27178;24008;2873;1205;105;7;3
2021-05-07T23:59:59+02:00;2;562089;Kärnten;231620;41.20699747;179978;32.01948446;53355;9.492269018;2;3;0;1832;1972;0;3634;5026;0;5293;7821;0;8737;12586;0;18622;21288;0;20406;23049;0;15649;19732;0;4964;9362;0;0;1;0;321;349;0;758;1383;0;1120;2378;0;1476;3623;0;2188;3186;0;1638;1637;0;8880;11739;0;4442;8236;0;0;116393;16408;45459;41149;9299;1187;1714;5;6
2021-05-07T23:59:59+02:00;3;1690879;Niederösterreich;719608;42.55821972;490358;29.00018275;229566;13.57672548;13;10;0;8135;8288;0;14808;16846;1;18324;24367;0;25851;35975;0;38853;42190;0;56682;61801;0;45974;55615;0;13547;23078;0;6;2;0;2726;2494;0;4441;5885;1;5462;9668;0;8494;15016;0;12499;15460;0;22174;24524;0;32248;39677;0;10652;18137;0;0;292102;39176;158714;193393;30608;5215;316;50;34
2021-05-07T23:59:59+02:00;4;1495608;Oberösterreich;593785;39.70191387;448325;29.97610336;145759;9.745802376;12;7;0;5680;5307;0;11210;12163;0;13610;17166;0;20038;26496;1;56816;59680;0;50713;54338;0;36150;46236;0;11748;20954;0;5;2;0;1543;1309;0;2641;3191;0;3032;4750;0;4119;7067;0;7019;7774;0;8913;7939;0;25264;32547;0;10290;18354;0;0;305108;37706;105170;123854;15677;5904;299;42;25
2021-05-07T23:59:59+02:00;5;560710;Salzburg;214490;38.25328601;158677;28.2992991;55942;9.976993455;6;7;0;2254;2167;0;4868;5324;0;6605;7598;0;9209;11149;0;14574;15520;0;16920;19308;0;14091;17520;0;4226;7331;0;0;2;0;449;525;0;1014;1494;0;1361;2330;0;1741;3354;0;2768;3575;0;3557;3642;0;8636;10924;0;3887;6683;0;0;97890;14926;45702;48695;4822;2280;129;30;16
2021-05-07T23:59:59+02:00;6;1247077;Steiermark;477680;38.30397;369284;29.61196462;108622;8.710127763;10;4;0;4995;5314;0;11041;13140;0;12974;17327;1;17768;24675;0;29211;32497;0;43199;47789;0;33695;43375;0;11121;21148;0;3;0;0;889;1114;0;2326;3915;0;2952;5983;0;4074;8676;0;5744;7845;0;5385;5341;0;10189;13706;0;10527;19953;0;0;237840;31536;99650;90240;13511;4626;226;32;19
2021-05-07T23:59:59+02:00;7;760105;Tirol;381718;50.21911446;260856;34.31841653;122668;16.13829668;4;10;0;5045;5320;0;10262;11177;0;11722;14166;1;17041;20189;0;26702;28658;0;24678;27655;0;18768;23333;0;6011;10114;0;0;3;0;2892;2896;0;5072;5185;0;5597;6566;0;7070;8601;0;8375;9288;0;9193;9909;0;12088;14960;0;5614;9359;0;0;175825;17123;66048;112909;5600;2324;1806;54;29
2021-05-07T23:59:59+02:00;8;399237;Vorarlberg;168674;42.24909014;132283;33.13395302;36963;9.258410418;0;1;0;1492;1635;0;2838;3489;0;4058;5288;0;10232;11637;0;18480;17927;0;12901;13906;0;9214;11251;0;2902;5032;0;0;0;0;437;375;0;693;1005;0;858;1505;0;1515;2536;0;2400;2835;0;2530;2154;0;4949;5904;0;2662;4605;0;0;85175;11023;35491;30073;4898;1397;572;22;23
2021-05-07T23:59:59+02:00;9;1920949;Wien;713627;37.1497109;522184;27.18364725;191764;9.982774139;13;15;0;9809;10476;0;26041;31021;0;28137;33076;3;32286;42382;0;43031;50633;0;43035;53306;0;38192;52057;0;9640;19031;0;1;0;0;3026;2689;0;6912;8623;0;6492;9910;1;7019;13332;0;9282;13747;0;11858;14801;0;25942;34558;0;7896;15675;0;0;340316;47984;133166;159865;28391;2909;322;397;277
2021-05-07T23:59:59+02:00;10;8932664;Österreich;3665358;41.03320129;2689459;30.10814019;981541;10.98822255;64;60;0;40862;42289;0;88465;102857;1;105419;133510;5;147733;195190;2;257127;280958;1;284393;318060;0;221285;280852;0;67273;122231;0;15;11;0;12780;12219;0;24898;32076;1;28031;45236;1;36839;65271;0;51754;66037;1;66624;71253;0;133280;170166;0;58629;106113;0;1128;1731940;226420;724747;831551;116501;27379;5644;710;466
2021-05-08T23:59:59+02:00;0;;KeineZuordnung;33600;;24860;;8933;;2;1;0;402;577;0;1497;1693;0;1663;2009;0;1757;3179;1;1953;2827;1;1299;1646;0;1016;1391;0;293;819;0;0;0;0;123;160;0;509;615;0;542;795;0;516;1065;0;443;711;1;356;407;0;625;823;0;240;691;0;1145;14432;1927;8237;7419;849;436;193;71;36
2021-05-08T23:59:59+02:00;1;296010;Burgenland;133178;44.9910476;104046;35.14948819;29239;9.877706834;2;2;0;1251;1265;0;2338;3052;0;3142;4764;0;4977;7083;0;9162;10037;0;14585;15295;0;8544;10353;0;2824;5370;0;0;1;0;427;338;0;575;864;0;665;1543;0;898;2244;0;1144;1831;0;1053;949;0;4495;5364;0;2421;4427;0;0;68075;8653;27204;24115;2878;2136;107;7;3
2021-05-08T23:59:59+02:00;2;562089;Kärnten;239480;42.60535253;184985;32.91026866;56240;10.00553293;2;3;0;1918;2084;0;3815;5194;0;5615;8116;0;9148;12961;0;19876;22565;0;20590;23262;0;15693;19789;0;4973;9381;0;0;1;0;406;402;0;870;1458;0;1252;2507;0;1610;3765;0;2364;3380;0;2009;1979;0;9369;12187;0;4443;8238;0;0;121342;16412;45481;42890;9304;2294;1746;5;6
2021-05-08T23:59:59+02:00;3;1690879;Niederösterreich;729899;43.16683808;494076;29.22006838;236535;13.98887797;14;10;0;8305;8387;0;15137;17031;1;18717;24605;0;26278;36264;0;39313;42572;0;56958;62156;0;46023;55663;0;13554;23088;0;6;2;0;3025;2629;0;4790;6072;1;5733;9928;0;8810;15328;0;12895;15858;0;23274;25905;0;32899;40513;0;10680;18187;0;0;294656;39609;159048;196870;32109;6808;712;51;36
2021-05-08T23:59:59+02:00;4;1495608;Oberösterreich;597593;39.95652604;451664;30.19935705;146233;9.777495173;12;7;0;5720;5342;0;11279;12211;0;13719;17247;0;20491;26853;1;57814;60492;0;50842;54469;0;36179;46267;0;11751;20968;0;5;2;0;1642;1352;0;2721;3235;0;3074;4779;0;4154;7091;0;7041;7807;0;8922;7947;0;25267;32549;0;10290;18355;0;0;308275;37727;105316;123893;15685;6325;304;42;26
2021-05-08T23:59:59+02:00;5;560710;Salzburg;217895;38.8605518;161643;28.8282713;56385;10.05600043;6;7;0;2424;2230;0;5139;5419;0;6969;7752;0;9659;11362;0;15017;15841;0;17097;19510;0;14103;17549;0;4226;7333;0;0;2;0;459;527;0;1025;1507;0;1376;2344;0;1776;3364;0;2817;3609;0;3603;3682;0;8716;11005;0;3887;6686;0;0;98599;15445;47436;48719;5173;2344;133;30;16
2021-05-08T23:59:59+02:00;6;1247077;Steiermark;482798;38.71436968;374003;29.99036948;109232;8.759042144;10;4;0;5096;5399;0;11269;13308;0;13263;17549;1;18376;25276;0;30162;33390;0;43393;48030;0;33751;43447;0;11125;21154;0;3;0;0;919;1145;0;2360;3970;0;2997;6033;0;4127;8730;0;5829;7899;0;5433;5389;0;10202;13715;0;10527;19954;0;0;240352;33423;99758;90379;13515;4882;437;33;19
2021-05-08T23:59:59+02:00;7;760105;Tirol;384281;50.55630472;263354;34.64705534;122860;16.16355635;4;10;0;5079;5347;0;10330;11229;0;11852;14290;1;17443;20464;0;27342;29217;0;24728;27707;0;18785;23365;0;6017;10144;0;0;3;0;2904;2903;0;5087;5195;0;5608;6581;0;7082;8612;0;8383;9299;0;9199;9917;0;12099;14980;0;5621;9387;0;0;176669;17126;67572;112924;5605;2369;1933;54;29
2021-05-08T23:59:59+02:00;8;399237;Vorarlberg;175636;43.99291649;137189;34.36279704;39138;9.803199603;0;1;0;1633;1758;0;3089;3660;0;4731;5951;0;11443;12831;0;18682;18078;0;12940;13941;0;9234;11268;0;2910;5039;0;0;0;0;525;525;0;817;1232;0;1004;1822;0;1661;2952;0;2570;3193;0;2539;2164;0;4953;5908;0;2665;4608;0;0;89949;11024;35503;30083;4898;3443;691;22;23
2021-05-08T23:59:59+02:00;9;1920949;Wien;724100;37.69491017;527888;27.48058382;196553;10.232078;13;15;0;9961;10625;0;26519;31413;0;28601;33462;3;32800;42744;0;44081;51462;0;43308;53656;0;38302;52214;0;9652;19057;0;1;0;0;3097;2722;0;6981;8672;0;6556;9975;1;7073;13387;0;9457;13972;0;12495;15614;0;26895;35954;0;7944;15757;0;0;345522;48299;133326;164034;28764;3136;342;400;277
2021-05-08T23:59:59+02:00;10;8932664;Österreich;3718460;41.62767121;2723708;30.49155325;1001348;11.20995931;65;60;0;41789;43014;0;90412;104210;1;108272;135745;5;152372;199017;2;263402;286481;1;285740;319672;0;221630;281306;0;67325;122353;0;15;11;0;13527;12703;0;25735;32820;1;28807;46307;1;37707;66538;0;52943;67559;1;68883;73953;0;135520;172998;0;58718;106290;0;1145;1757871;229645;728881;841326;118780;34173;6598;715;471
2021-05-09T23:59:59+02:00;0;;KeineZuordnung;33882;;25102;;8975;;2;1;0;407;583;0;1511;1717;0;1702;2031;0;1782;3204;1;1987;2848;1;1306;1653;0;1019;1392;0;294;819;0;0;0;0;124;160;0;512;615;0;545;796;0;518;1072;0;443;717;1;357;409;0;629;833;0;240;691;0;1155;14660;1935;8241;7441;854;447;195;71;38
2021-05-09T23:59:59+02:00;1;296010;Burgenland;133335;45.04408635;104197;35.20049998;29245;9.879733793;2;2;0;1253;1269;0;2352;3064;0;3159;4777;0;5016;7098;0;9187;10045;0;14586;15295;0;8544;10354;0;2824;5370;0;0;1;0;427;338;0;576;864;0;666;1543;0;898;2245;0;1145;1832;0;1053;949;0;4496;5364;0;2421;4427;0;0;68217;8660;27206;24117;2881;2137;107;7;3
2021-05-09T23:59:59+02:00;2;562089;Kärnten;245786;43.72723892;189161;33.6532115;58372;10.3848323;2;3;0;1981;2186;0;3997;5368;0;5891;8324;0;9459;13247;0;21011;23496;0;20785;23456;0;15726;19858;0;4978;9393;0;0;1;0;473;431;0;934;1498;0;1329;2581;0;1698;3866;0;2583;3593;0;2558;2408;0;9464;12273;0;4444;8238;0;0;125506;16413;45484;44380;9305;2928;1748;11;11
2021-05-09T23:59:59+02:00;3;1690879;Niederösterreich;733970;43.40760043;496237;29.34787173;238445;14.10183697;14;10;0;8381;8460;0;15320;17177;1;18927;24805;0;26507;36505;0;39550;42770;0;57086;62307;0;46061;55700;0;13557;23099;0;6;2;0;3033;2650;0;4821;6108;1;5777;9974;0;8887;15395;0;12982;15928;0;23645;26333;0;33185;40827;0;10688;18203;0;0;296234;40066;159173;198061;32825;6811;712;52;36
2021-05-09T23:59:59+02:00;4;1495608;Oberösterreich;597718;39.96488385;451767;30.20624388;146257;9.779099871;12;7;0;5723;5344;0;11292;12216;0;13731;17262;0;20499;26859;1;57823;60498;0;50845;54478;0;36183;46270;0;11753;20971;0;5;2;0;1643;1352;0;2726;3238;0;3074;4780;0;4157;7094;0;7043;7808;0;8924;7947;0;25268;32551;0;10290;18355;0;0;308368;37732;105319;123912;15685;6328;306;42;26
2021-05-09T23:59:59+02:00;5;560710;Salzburg;217932;38.86715058;161670;28.83308662;56395;10.05778388;6;7;0;2428;2232;0;5141;5419;0;6971;7755;0;9664;11366;0;15020;15842;0;17097;19510;0;14104;17549;0;4226;7333;0;0;2;0;460;528;0;1026;1508;0;1376;2345;0;1776;3364;0;2818;3610;0;3605;3682;0;8717;11005;0;3887;6686;0;0;98621;15448;47438;48726;5173;2347;133;30;16
2021-05-09T23:59:59+02:00;6;1247077;Steiermark;483140;38.74179381;374284;30.01290217;109298;8.76433452;10;4;0;5108;5407;0;11291;13328;0;13288;17569;1;18406;25310;0;30203;33434;0;43401;48042;0;33752;43451;0;11125;21154;0;3;0;0;923;1152;0;2373;3977;0;3002;6033;0;4131;8736;0;5832;7902;0;5436;5392;0;10205;13720;0;10527;19954;0;0;240623;33425;99761;90405;13515;4917;442;33;19
2021-05-09T23:59:59+02:00;7;760105;Tirol;384317;50.56104091;263380;34.65047592;122871;16.16500352;4;10;0;5081;5349;0;10332;11235;0;11852;14291;1;17447;20466;0;27345;29220;0;24728;27707;0;18786;23365;0;6017;10144;0;0;3;0;2905;2904;0;5089;5195;0;5608;6581;0;7082;8612;0;8386;9300;0;9200;9918;0;12100;14980;0;5621;9387;0;0;176689;17128;67575;112927;5606;2375;1934;54;29
2021-05-09T23:59:59+02:00;8;399237;Vorarlberg;176734;44.2679411;138215;34.61978724;39210;9.821234004;0;1;0;1666;1792;0;3126;3706;0;4806;6023;0;11781;13133;0;18716;18113;0;12947;13949;0;9235;11270;0;2912;5039;0;0;0;0;536;526;0;824;1233;0;1015;1822;0;1669;2953;0;2586;3205;0;2540;2164;0;4953;5909;0;2666;4609;0;0;90974;11024;35503;30089;4898;3509;691;23;23
2021-05-09T23:59:59+02:00;9;1920949;Wien;730759;38.04156175;532612;27.72650393;198494;10.33312181;13;15;0;10054;10698;0;26904;31719;0;29056;33783;3;33273;43057;0;45134;52288;0;43462;53821;0;38341;52273;0;9655;19063;0;1;0;0;3104;2727;0;6991;8679;0;6564;9986;1;7082;13401;0;9467;13985;0;12532;15677;0;27576;36907;0;7981;15833;0;0;350110;48338;133417;165918;28794;3157;348;400;277
2021-05-09T23:59:59+02:00;10;8932664;Österreich;3737573;41.84163873;2736625;30.63615737;1007562;11.27952423;65;60;0;42082;43320;0;91266;104949;1;109383;136620;5;153834;200245;2;265976;288554;1;286243;320218;0;221751;281482;0;67341;122385;0;15;11;0;13628;12768;0;25872;32915;1;28956;46441;1;37898;66738;0;53285;67880;1;69850;74879;0;136593;174369;0;58765;106383;0;1155;1770002;230169;729117;845976;119536;34956;6616;723;478
2021-05-10T23:59:59+02:00;0;;KeineZuordnung;34382;;25500;;9104;;2;1;0;414;596;0;1559;1745;0;1741;2051;0;1830;3246;1;2052;2889;1;1320;1667;0;1021;1397;0;294;821;0;0;0;0;129;164;0;519;624;0;557;805;0;528;1084;0;453;730;1;367;421;0;634;838;0;240;692;0;1170;14914;1992;8299;7481;865;497;222;73;39
2021-05-10T23:59:59+02:00;1;296010;Burgenland;133994;45.26671396;104656;35.35556231;29531;9.97635215;2;2;0;1268;1286;0;2397;3081;0;3239;4814;0;5080;7131;0;9254;10090;0;14599;15311;0;8546;10360;0;2824;5372;0;0;1;0;435;340;0;590;869;0;689;1564;0;920;2265;0;1157;1846;0;1072;965;0;4509;5402;0;2437;4470;0;0;68464;8737;27255;24281;2883;2171;193;7;3
2021-05-10T23:59:59+02:00;2;562089;Kärnten;246732;43.89553967;189805;33.76778411;58763;10.45439423;2;3;0;2013;2199;0;4035;5406;0;5945;8374;0;9529;13317;0;21081;23569;0;20821;23497;0;15741;19885;0;4981;9407;0;0;1;0;480;438;0;957;1542;0;1355;2630;0;1732;3928;0;2621;3636;0;2567;2421;0;9475;12290;0;4444;8246;0;0;125957;16419;45581;44440;9308;3167;1837;12;11
2021-05-10T23:59:59+02:00;3;1690879;Niederösterreich;742889;43.93507755;502876;29.74050775;241001;14.25300095;14;10;0;8537;8545;0;15624;17361;1;19309;25064;0;27177;36935;0;41333;44438;0;57383;62586;0;46117;55758;0;13565;23119;0;6;2;0;3154;2706;0;5002;6250;1;5947;10150;0;9087;15603;0;13153;16103;0;23922;26667;0;33331;41001;0;10698;18218;0;0;299216;40447;162171;199267;32869;7841;988;54;36
2021-05-10T23:59:59+02:00;4;1495608;Oberösterreich;602833;40.30688523;456138;30.49849961;147015;9.829781601;12;7;0;5799;5377;0;11380;12282;0;13837;17345;0;22101;28043;1;58288;60884;0;50949;54578;0;36208;46311;0;11760;20976;0;5;2;0;1660;1374;0;2783;3363;0;3125;4923;0;4203;7214;0;7090;7901;0;8935;7959;0;25275;32557;0;10291;18355;0;0;308949;41304;105521;123952;15731;6986;320;44;26
2021-05-10T23:59:59+02:00;5;560710;Salzburg;221688;39.53701557;164457;29.33013501;57367;10.23113552;6;7;0;2509;2264;0;5278;5503;0;7158;7874;0;10075;11708;0;15568;16372;0;17215;19651;0;14124;17578;0;4229;7338;0;0;2;0;475;546;0;1061;1568;0;1447;2429;0;1835;3486;0;2930;3765;0;3691;3775;0;8740;11038;0;3890;6689;0;0;100203;16038;48049;48815;5444;2956;136;31;16
2021-05-10T23:59:59+02:00;6;1247077;Steiermark;489919;39.28538494;380380;30.50172523;110340;8.847889906;10;4;0;5511;5645;0;12474;13858;0;14289;17931;1;19437;25643;0;30748;33724;0;43457;48115;0;33778;43465;0;11128;21162;0;3;0;0;948;1184;0;2472;4084;0;3092;6171;0;4263;8913;0;5926;8006;0;5445;5406;0;10212;13725;0;10532;19958;0;0;245943;33500;100103;90453;13557;5509;801;33;20
2021-05-10T23:59:59+02:00;7;760105;Tirol;387441;50.97203676;265587;34.94083054;123804;16.28774972;4;10;0;5157;5394;0;10430;11355;0;11953;14412;1;17790;20752;0;27736;29598;0;24816;27795;0;18815;23402;0;6020;10147;0;0;3;0;2973;2936;0;5235;5238;0;5785;6624;0;7250;8641;0;8515;9336;0;9213;9928;0;12118;15001;0;5621;9387;0;0;177087;18416;68080;113008;5615;3202;1950;54;29
2021-05-10T23:59:59+02:00;8;399237;Vorarlberg;177288;44.40670579;138743;34.75203952;39276;9.837765538;0;1;0;1702;1838;0;3181;3723;0;4876;6058;0;11849;13154;0;18780;18173;0;12967;13968;0;9238;11280;0;2914;5041;0;0;0;0;539;530;0;836;1235;0;1024;1829;0;1683;2956;0;2590;3206;0;2541;2167;0;4954;5910;0;2666;4610;0;0;91451;11028;35510;30102;4900;3520;731;23;23
2021-05-10T23:59:59+02:00;9;1920949;Wien;744411;38.75225214;542084;28.21959354;202762;10.55530365;14;15;0;10301;10954;0;27598;32414;0;29720;34479;3;34003;43759;0;46677;53773;0;43965;54451;0;38540;52577;0;9692;19149;0;1;0;0;3154;2775;0;7121;8820;0;6670;10125;1;7200;13616;0;9781;14301;0;13335;16579;0;27943;37450;0;8001;15889;0;0;357255;49407;134573;168806;29347;3894;436;414;279
2021-05-10T23:59:59+02:00;10;8932664;Österreich;3781577;42.33425773;2770226;31.01231615;1018963;11.40715692;66;60;0;43211;44098;0;93956;106728;1;112067;138402;5;158871;203688;2;271517;293510;1;287492;321619;0;222128;282013;0;67407;122532;0;15;11;0;13947;12993;0;26576;33593;1;29691;47250;1;38701;67706;0;54216;68830;1;71088;76288;0;137191;175212;0;58820;106514;0;1170;1789439;237288;735142;850605;120519;39743;7614;745;482
2021-05-11T23:59:59+02:00;0;;KeineZuordnung;35052;;26048;;9252;;2;1;0;434;614;0;1609;1780;0;1799;2086;0;1910;3314;1;2113;2956;1;1328;1681;0;1027;1404;0;294;824;0;0;0;0;129;167;0;525;631;0;569;829;0;537;1111;0;460;751;1;377;434;0;636;841;0;240;693;0;1191;15215;2079;8432;7536;873;554;248;74;41
2021-05-11T23:59:59+02:00;1;296010;Burgenland;136031;45.95486639;106218;35.88324719;30014;10.13952231;2;2;0;1291;1314;0;2462;3159;0;3367;4942;0;5212;7288;0;9577;10470;0;14645;15350;0;8555;10379;0;2829;5374;0;0;1;0;436;342;0;603;879;0;701;1579;0;932;2280;0;1175;1860;0;1108;1000;0;4571;5480;0;2478;4589;0;0;69823;8860;27327;24700;2887;2223;201;7;3
2021-05-11T23:59:59+02:00;2;562089;Kärnten;250633;44.58955788;193025;34.34064712;59567;10.59743208;2;3;0;2053;2274;0;4142;5529;0;6083;8552;0;10323;14083;0;21460;23890;0;20912;23587;0;15782;19939;0;4991;9420;0;0;1;0;492;466;0;993;1605;0;1420;2722;0;1821;4090;0;2704;3728;0;2593;2440;0;9485;12308;0;4448;8251;0;0;127103;18264;45686;44456;9487;3653;1960;13;11
