Datum;DeltaAnzahlVortag;DeltaGeheiltVortag;DeltaTotVortag;DeltaAktivVortag;DeltaTestGesamtVortag
19.11.2022 00:00:00;3082;3932;3;-853;0
20.11.2022 00:00:00;2449;3697;6;-1254;0
21.11.2022 00:00:00;4583;3686;5;892;140757
22.11.2022 00:00:00;5693;3617;7;2069;84804
23.11.2022 00:00:00;4825;2780;9;2036;95633
24.11.2022 00:00:00;4486;2895;9;1582;95087
25.11.2022 00:00:00;4207;4754;1;-548;71485
26.11.2022 00:00:00;3485;4389;7;-911;0
27.11.2022 00:00:00;2970;4555;3;-1588;0
28.11.2022 00:00:00;4800;3903;9;888;146991
29.11.2022 00:00:00;6618;3998;6;2614;-278085
30.11.2022 00:00:00;5294;3213;9;2072;201103
01.12.2022 00:00:00;5255;3509;9;1737;74808
02.12.2022 00:00:00;4600;5330;6;-736;70121
03.12.2022 00:00:00;3858;4895;7;-1044;0
04.12.2022 00:00:00;2860;4635;6;-1781;0
05.12.2022 00:00:00;4929;4468;6;455;136980
06.12.2022 00:00:00;6878;4395;6;2477;131651
07.12.2022 00:00:00;5299;3620;6;1673;96301
08.12.2022 00:00:00;4003;3222;6;775;0
09.12.2022 00:00:00;4002;5893;3;-1894;133654
10.12.2022 00:00:00;4830;5392;7;-569;0
11.12.2022 00:00:00;3375;5238;6;-1869;0
12.12.2022 00:00:00;5540;4981;10;549;150585
13.12.2022 00:00:00;6968;4547;4;2417;99362
14.12.2022 00:00:00;5648;3650;4;1994;110321
15.12.2022 00:00:00;5245;3562;8;1675;0
16.12.2022 00:00:00;4648;6550;13;-1915;156840
17.12.2022 00:00:00;3806;5249;11;-1454;0
18.12.2022 00:00:00;2841;5117;8;-2284;0
19.12.2022 00:00:00;5200;3557;9;1634;145477
20.12.2022 00:00:00;5929;5547;10;372;87314
21.12.2022 00:00:00;5626;4023;7;1596;77844
22.12.2022 00:00:00;4812;3667;14;1131;70980
23.12.2022 00:00:00;5225;6593;13;-1381;52396
24.12.2022 00:00:00;4301;5432;9;-1140;0
25.12.2022 00:00:00;1839;4690;7;-2858;0
26.12.2022 00:00:00;2414;4487;14;-2087;0
27.12.2022 00:00:00;4811;4353;11;447;150282
28.12.2022 00:00:00;4852;4084;6;762;65300
29.12.2022 00:00:00;4290;3843;13;434;25116
30.12.2022 00:00:00;4229;6056;10;-1837;65054
31.12.2022 00:00:00;2844;5108;8;-2272;0
01.01.2023 00:00:00;1318;4461;13;-3156;0
02.01.2023 00:00:00;3202;4808;5;-1611;81625
03.01.2023 00:00:00;3873;5055;4;-1186;47440
04.01.2023 00:00:00;3227;2803;11;413;49370
05.01.2023 00:00:00;3020;2636;12;372;42337
06.01.2023 00:00:00;1622;3062;9;-1449;0
07.01.2023 00:00:00;2027;4694;11;-2678;0
08.01.2023 00:00:00;1827;4416;8;-2597;0
09.01.2023 00:00:00;3195;4062;8;-875;123474
10.01.2023 00:00:00;3038;3454;9;-425;67796
11.01.2023 00:00:00;2299;2132;5;162;53494
12.01.2023 00:00:00;2209;2094;9;106;71700
13.01.2023 00:00:00;1757;3502;12;-1757;10580
14.01.2023 00:00:00;1436;3308;5;-1877;0
15.01.2023 00:00:00;994;2786;3;-1795;0
16.01.2023 00:00:00;2089;2390;7;-308;103961
17.01.2023 00:00:00;2630;1883;5;742;49160
18.01.2023 00:00:00;2058;2232;6;-180;59284
19.01.2023 00:00:00;2123;2073;5;45;48048
20.01.2023 00:00:00;2170;3061;7;-898;36040
21.01.2023 00:00:00;1531;2432;6;-907;0
22.01.2023 00:00:00;1265;2156;6;-897;0
23.01.2023 00:00:00;2824;1901;5;918;71542
24.01.2023 00:00:00;3438;1851;6;1581;47814
25.01.2023 00:00:00;3123;1448;10;1665;47629
26.01.2023 00:00:00;3092;1319;3;1770;48711
27.01.2023 00:00:00;2969;2576;4;389;33850
28.01.2023 00:00:00;2415;2182;9;224;0
29.01.2023 00:00:00;2101;2232;9;-140;0
30.01.2023 00:00:00;3674;2342;6;1326;77781
31.01.2023 00:00:00;5279;2179;10;3090;48468
01.02.2023 00:00:00;4520;1849;7;2664;50687
02.02.2023 00:00:00;4111;1918;5;2188;42248
03.02.2023 00:00:00;4008;3303;5;700;51184
04.02.2023 00:00:00;2849;3188;4;-343;0
05.02.2023 00:00:00;2286;3139;6;-859;0
06.02.2023 00:00:00;4000;3414;3;583;74422
07.02.2023 00:00:00;5577;3144;6;2427;42121
08.02.2023 00:00:00;4417;2795;4;1618;43666
09.02.2023 00:00:00;4312;2411;8;1893;151410
10.02.2023 00:00:00;4327;4901;4;-578;40956
11.02.2023 00:00:00;3471;4392;5;-926;0
12.02.2023 00:00:00;2768;3989;6;-1227;0
13.02.2023 00:00:00;5236;4261;1;974;75953
14.02.2023 00:00:00;6412;3797;2;2613;50830
15.02.2023 00:00:00;5481;2971;8;2502;44902
16.02.2023 00:00:00;5272;3145;5;2122;36528
17.02.2023 00:00:00;4680;4815;3;-138;41161
18.02.2023 00:00:00;4035;4528;6;-499;0
19.02.2023 00:00:00;3045;4202;5;-1162;0
20.02.2023 00:00:00;5362;4492;6;864;78094
21.02.2023 00:00:00;6982;4549;4;2429;44386
22.02.2023 00:00:00;6348;3541;6;2801;38968
23.02.2023 00:00:00;5972;3225;7;2740;40066
24.02.2023 00:00:00;6057;6023;2;32;40159
25.02.2023 00:00:00;4625;3236;0;1389;0
